line,locality,district,juridiction_dicstrict,type,page,serial_no,area_hectares,population_male,population_female,population_total,religion_catholic,religion_greek,religion_jewish,religion_other,c1,c2,village,belong,sum_type,vide,wrong_sum,,,
8781,Braciejowa,Zbaraż,Dębica,Ortsgemeinden,545,2,640,369,358,727,718,,9,,,,1,,,,0,,,
8782,Brzeźnica,Zbaraż,Dębica,Ortsgemeinden,545,3,958,375,398,773,756,,17,,,,0,,,,0,,,
8783,Brzeźnica,Zbaraż,Dębica,Ortsgemeinden,545,1,,269,296,565,556,,9,,,,1,,,,0,,,
8784,Wola Brzeźnicka,Zbaraż,Dębica,Ortsgemeinden,545,2,,106,102,208,200,,8,,,,1,,,,0,,,
8785,Brzezówka,Zbaraż,Dębica,Ortsgemeinden,545,4,652,320,389,709,680,,29,,,,0,,,,0,,,
8786,Brzezówka,Zbaraż,Dębica,Ortsgemeinden,545,1,,263,322,585,556,,29,,,,1,,,,0,,,
8787,Tłustowa,Zbaraż,Dębica,Ortsgemeinden,545,2,,57,67,124,124,,,,,,1,,,,0,,,
8788,Debica,Zbaraż,Dębica,Ortsgemeinden,545,5,784,2328,1663,3991,1536,217,2205,33,,,1,,,,0,,,
8789,darunter Militär,Zbaraż,Dębica,Ortsgemeinden,545,,,806,,806,534,201,53,18,,,0,,,,0,,,
8790,Gawrzyłowa,Zbaraż,Dębica,Ortsgemeinden,545,6,507,318,327,645,645,,,,,,1,,,,0,,,
8791,Góra Motyczna,Zbaraż,Dębica,Ortsgemeinden,545,7,673,390,390,780,761,,19,,,,1,,,,0,,,
8792,Grabiny,Zbaraż,Dębica,Ortsgemeinden,545,8,543,271,287,558,549,,9,,,,1,,,,0,,,
8793,Gumniska Fox,Zbaraż,Dębica,Ortsgemeinden,545,9,772,439,464,903,888,,15,,,,1,,,,0,,,
8794,Kawęczyn Dębicki,Zbaraż,Dębica,Ortsgemeinden,545,10,238,964,1029,1993,1741,3,249,,,,1,,,,0,,,
8795,Korzeniów,Zbaraż,Dębica,Ortsgemeinden,545,11,425,191,243,434,425,,9,,,,1,,,,0,,,
8796,Latoszyn,Zbaraż,Dębica,Ortsgemeinden,545,12,326,319,300,619,611,,8,,,,1,,,,0,,,
8797,Lubzina,Zbaraż,Dębica,Ortsgemeinden,545,13,96,105,116,221,221,,,,,,1,,,,0,,,
8798,Nagawezyna,Zbaraż,Dębica,Ortsgemeinden,545,14,353,284,275,559,535,,24,,,,1,,,,0,,,
8799,Nagoszyn,Zbaraż,Dębica,Ortsgemeinden,545,15,1691,803,963,1766,1730,,36,,,,1,,,,0,,,
8800,Paszczyna,Zbaraż,Dębica,Ortsgemeinden,545,16,805,542,600,1142,1118,,24,,,,0,,,,0,,,
8801,Kochanówka,Zbaraż,Dębica,Ortsgemeinden,545,1,,161,150,311,311,,,,,,1,,,,0,,,
8802,Paszczyna,Zbaraż,Dębica,Ortsgemeinden,545,2,,381,450,831,807,,24,,,,1,,,,0,,,
8803,Podgrodzie,Zbaraż,Dębica,Ortsgemeinden,545,17,401,395,382,777,777,,,,,,0,,,,0,,,
8804,Pustków,Zbaraż,Dębica,Ortsgemeinden,545,18,1317,851,872,1723,1693,,30,,,,0,,,,0,,,
8805,Meciszów,Zbaraż,Dębica,Ortsgemeinden,545,1,,252,283,535,525,,10,,,,1,,,,0,,,
8806,Pustków,Zbaraż,Dębica,Ortsgemeinden,545,2,,506,501,1007,987,,20,,,,1,,,,0,,,
8807,Wola Pustkowska,Zbaraż,Dębica,Ortsgemeinden,545,3,,93,88,181,181,,,,,,1,,,,0,,,
8808,Pustynia,Zbaraż,Dębica,Ortsgemeinden,545,19,895,548,554,1102,1088,,14,,,,0,,,,0,,,
8809,Kendzierz,Zbaraż,Dębica,Ortsgemeinden,545,1,,205,213,418,407,,11,,,,1,,,,0,,,
8810,Kozłów,Zbaraż,Dębica,Ortsgemeinden,545,2,,133,112,245,245,,,,,,1,,,,0,,,
8811,Pustynia,Zbaraż,Dębica,Ortsgemeinden,545,3,,210,229,439,436,,3,,,,1,,,,0,,,
8812,Sępnica,Zbaraż,Dębica,Ortsgemeinden,545,20,186,192,219,411,404,,7,,,,1,,,,0,,,
8813,Stasiówka,Zbaraż,Dębica,Ortsgemeinden,545,21,624,367,349,716,705,,11,,,,1,,,,0,,,
8814,Stobierna,Zbaraż,Dębica,Ortsgemeinden,545,22,432,281,261,542,501,,41,,,,0,,,,0,,,
8815,Straszęcin,Zbaraż,Dębica,Ortsgemeinden,545,23,486,218,211,429,429,,,,,,1,,,,0,,,
8816,Wola Wielka,Zbaraż,Dębica,Ortsgemeinden,545,24,592,336,373,709,698,,11,,,,1,,,,0,,,
8817,Wola Żyrakowska,Zbaraż,Dębica,Ortsgemeinden,545,25,246,196,214,410,404,,6,,,,1,,,,0,,,
8818,Wolica,Zbaraż,Dębica,Ortsgemeinden,545,26,148,84,95,179,179,,,,,,1,,,,0,,,
8819,Zawada,Zbaraż,Dębica,Ortsgemeinden,545,27,454,383,399,782,753,,29,,,,1,,,,0,,,
8820,Żyraków,Zbaraż,Dębica,Ortsgemeinden,545,28,266,209,197,406,396,,10,,,,1,,sum_ortsgemeinden,,0,,,
8821,Summe der Ortsgemeinden,Zbaraż,Dębica,Ortsgemeinden,545,,16577,12646,12540,25186,22097,220,2836,33,,,0,,,,0,,,
8822,Bobrowa,Zbaraż,Dębica,Gutsgebiete,547,1,482,24,26,50,40,,10,,,,0,ad 1,,,0,,,
8823,Bobrowa,Zbaraż,Dębica,Gutsgebiete,547,1,,15,20,35,25,,10,,,,0,,,,0,,,
8824,Wola Bobrowska,Zbaraż,Dębica,Gutsgebiete,547,2,,9,6,15,15,,,,,,0,,,,0,,,
8825,Braciejowa,Zbaraż,Dębica,Gutsgebiete,547,2,830,16,17,33,33,,,,,,0,ad 2,,,0,,,
8826,Brzeźnica,Zbaraż,Dębica,Gutsgebiete,547,3,285,14,11,25,24,1,,,,,0,ad 3,,,0,,,
8827,Brzezówka,Zbaraż,Dębica,Gutsgebiete,547,4,122,2,4,6,6,,,,,,0,ad 4,,,0,,,
8828,Brzezówka,Zbaraż,Dębica,Gutsgebiete,547,1,,1,3,4,,,6,,,,0,,,,1,,,
8829,Tłustowa,Zbaraż,Dębica,Gutsgebiete,547,2,,1,1,2,,,9,,,,0,,,,1,,,
8830,Gawrzyłowa,Zbaraż,Dębica,Gutsgebiete,547,5,536,51,60,111,83,,28,,,,0,ad 6,,,0,,,
8831,Góra Motyczna,Zbaraż,Dębica,Gutsgebiete,547,6,257,7,9,16,14,,2,,,,0,ad 7,,,0,,,
8832,Grabiny,Zbaraż,Dębica,Gutsgebiete,547,7,259,,,,,,,,,,0,ad 8,,,0,,,
8833,Gumniska Fox,Zbaraż,Dębica,Gutsgebiete,547,8,293,12,16,28,15,,13,,,,0,ad 9,,,0,,,
8834,Kawęczyn Dębicki,Zbaraż,Dębica,Gutsgebiete,547,9,327,55,69,124,124,,,,,,0,ad 10,,,0,,,
8835,Korzeniów,Zbaraż,Dębica,Gutsgebiete,547,10,396,12,14,26,10,,15,1,,,0,ad 11,,,0,,,
8836,Latoszyn,Zbaraż,Dębica,Gutsgebiete,547,11,484,38,38,76,39,,37,,,,0,ad 12,,,0,,,
8837,Lubzina,Zbaraż,Dębica,Gutsgebiete,547,12,353,36,44,80,79,1,,,,,0,ad 13,,,0,,,
8838,Nagawczyna,Zbaraż,Dębica,Gutsgebiete,547,13,242,15,23,38,38,,,,,,0,ad 14,,,0,,,
8839,Nagoszyn,Zbaraż,Dębica,Gutsgebiete,547,14,499,34,32,66,47,,19,,,,0,ad 15,,,0,,,
8840,Paszczyna,Zbaraż,Dębica,Gutsgebiete,547,15,471,22,20,42,33,,9,,,,0,ad 16,,,0,,,
8841,Kochanówka,Zbaraż,Dębica,Gutsgebiete,547,1,,6,4,10,9,,8,,,,0,,,,1,,,
8842,Paszczyna,Zbaraż,Dębica,Gutsgebiete,547,2,,16,16,32,31,,1,,,,0,,,,0,,,
8843,Podgrodzie,Zbaraż,Dębica,Gutsgebiete,547,16,569,42,28,70,46,,24,,,,0,ad 17,,,0,,,
8844,Pustków,Zbaraż,Dębica,Gutsgebiete,547,17,1242,50,42,92,70,,21,,,,0,ad 18,,,1,,,
8845,Meciszów,Zbaraż,Dębica,Gutsgebiete,547,1,,15,17,32,26,,6,,,,0,,,,0,,,
8846,Pustków,Zbaraż,Dębica,Gutsgebiete,547,2,,26,19,45,44,,,,,,0,,,,1,,,
8847,Wola Pustkowska,Zbaraż,Dębica,Gutsgebiete,547,3,,9,6,15,,,15,,,,0,,,,0,,,
8848,Pustynia,Zbaraż,Dębica,Gutsgebiete,547,18,343,38,33,71,71,,,,,,0,ad 19,,,0,,,
8849,Sępnica,Zbaraż,Dębica,Gutsgebiete,547,19,535,30,27,57,56,,,1,,,0,ad 20,,,0,,,
8850,Stasiówka,Zbaraż,Dębica,Gutsgebiete,547,20,103,8,6,14,14,,,,,,0,ad 21,,,0,,,
8851,Stobierna,Zbaraż,Dębica,Gutsgebiete,547,21,229,2,3,5,5,,,,,,0,ad 22,,,0,,,
8852,Straszęcin,Zbaraż,Dębica,Gutsgebiete,547,22,490,19,24,43,43,,,,,,0,ad 23,,,0,,,
8853,Wola Wielka,Zbaraż,Dębica,Gutsgebiete,547,23,33,11,14,25,18,,7,,,,0,ad 24,,,0,,,
8854,Wola Żyrakowska,Zbaraż,Dębica,Gutsgebiete,547,24,172,3,6,9,6,,3,,,,0,ad 25,,,0,,,
8855,Wolica,Zbaraż,Dębica,Gutsgebiete,547,25,448,48,69,117,96,,21,,,,0,ad 26,,,0,,,
8856,Zawada,Zbaraż,Dębica,Gutsgebiete,547,26,403,32,42,74,74,,,,,,0,ad 27,,,0,,,
8857,Żyraków,Zbaraż,Dębica,Gutsgebiete,547,27,385,21,24,45,45,,,,,,0,ad 28,sum_gutsgebiete,,0,,,
8858,Summe der Gutsgebiete,Zbaraż,Dębica,Gutsgebiete,547,,10788,642,701,1343,1123,9,215,3,,,0,,sum_gb,,1,,,
8859,Summe des GB Dębica,Zbaraż,Dębica,Ortsgemeinden,547,,27365,13288,13241,26529,23220,222,3051,36,,,0,,,,0,,,
8862,Będziemyśl,Zbaraż,Ropczyce,Ortsgemeinden,547,1,351,323,343,666,653,,13,,,,1,,,,0,,,
8863,Boreczek,Zbaraż,Ropczyce,Ortsgemeinden,547,2,458,224,209,433,426,,7,,,,1,,,,0,,,
8864,Borek Maly,Zbaraż,Ropczyce,Ortsgemeinden,549,3,94,83,84,167,159,8,,,,,0,,,,0,,,
8865,Borek Wielki,Zbaraż,Ropczyce,Ortsgemeinden,549,4,972,541,661,1202,1189,18,,,,,1,,,,1,,,
8866,Broniszów,Zbaraż,Ropczyce,Ortsgemeinden,549,5,468,313,353,666,666,,,,,,1,,,,0,,,
8867,Brzeziny,Zbaraż,Ropczyce,Ortsgemeinden,549,6,2258,1415,1467,2882,2789,93,,,,,0,,,,0,,,
8868,Brzyzna,Zbaraż,Ropczyce,Ortsgemeinden,549,7,111,151,166,317,312,5,,,,,1,,,vide 27,0,,,
8869,Budzisz,Zbaraż,Ropczyce,Ortsgemeinden,549,8,27,45,57,102,102,,,,,,1,,,,0,,,
8870,Bystrzyca Dolna,Zbaraż,Ropczyce,Ortsgemeinden,549,9,586,158,158,316,316,,,,,,1,,,,0,,,
8871,Bystrzyca Górna,Zbaraż,Ropczyce,Ortsgemeinden,549,10,,243,261,504,482,22,,,,,1,,,,0,,,
8872,Chechly,Zbaraż,Ropczyce,Ortsgemeinden,549,11,1626,896,970,1866,1838,28,,,,,1,,,,0,,,
8873,Cierpisz,Zbaraż,Ropczyce,Ortsgemeinden,549,12,609,134,157,291,291,,,,,,1,,,,0,,,
8874,Czarna,Zbaraż,Ropczyce,Ortsgemeinden,549,13,1559,704,725,1429,1409,20,,,,,0,,,,0,,,
8875,Glinik,Zbaraż,Ropczyce,Ortsgemeinden,549,14,855,642,685,1327,1298,34,,,,,1,,,,1,,,
8876,Gnojnica,Zbaraż,Ropczyce,Ortsgemeinden,549,15,1590,1021,1074,2095,2064,31,,,,,0,,,,0,,,
8877,Góra Ropczycka,Zbaraż,Ropczyce,Ortsgemeinden,549,16,348,436,469,905,885,20,,,,,1,,,,0,,,
8878,Iwierzyce,Zbaraż,Ropczyce,Ortsgemeinden,549,17,800,430,476,906,886,20,,,,,0,,,,0,,,
8879,Iwierzyce,Zbaraż,Ropczyce,Ortsgemeinden,549,1,,301,338,639,634,5,,,,,1,,,,0,,,
8880,Olimpów,Zbaraż,Ropczyce,Ortsgemeinden,549,2,,129,138,267,252,15,,,,,1,,,,0,,,
8881,Kamionka,Zbaraż,Ropczyce,Ortsgemeinden,549,18,1285,419,458,877,868,9,,,,,1,,,,0,,,
8882,Kawęczyn Sędzi-szowski,Zbaraż,Ropczyce,Ortsgemeinden,549,19,366,305,347,652,652,,,,,,1,,,,0,,,
8883,Klęczany,Zbaraż,Ropczyce,Ortsgemeinden,549,20,676,382,396,778,764,14,,,,,1,,,,0,,,
8884,Konice,Zbaraż,Ropczyce,Ortsgemeinden,549,21,346,188,198,386,386,,,,,,1,,,,0,,,
8885,Kozodrza,Zbaraż,Ropczyce,Ortsgemeinden,549,22,736,451,471,922,891,25,6,,,,1,,,,0,,,
8886,Krzywa,Zbaraż,Ropczyce,Ortsgemeinden,549,23,635,502,541,1043,1040,3,,,,,0,,,,0,,,
8887,Łączki,Zbaraż,Ropczyce,Ortsgemeinden,549,24,106,109,120,229,212,17,,,,,1,,,,0,,,
8888,Łopuchowa,Zbaraż,Ropczyce,Ortsgemeinden,549,25,704,405,417,822,789,33,,,,,1,,,,0,,,
8889,Mala,Zbaraż,Ropczyce,Ortsgemeinden,549,26,1079,683,660,1343,1314,29,,,,,1,,,,0,,,
8890,Nawsie,Zbaraż,Ropczyce,Ortsgemeinden,549,27,1900,1101,1232,2333,2294,39,,,,,1,,,,0,,,
8891,Niedźwiada,Zbaraż,Ropczyce,Ortsgemeinden,549,28,1876,1028,1107,2135,2085,50,,,,,1,,,,0,,,
8892,Nockowa,Zbaraż,Ropczyce,Ortsgemeinden,549,29,996,732,765,1497,1454,43,,,,,1,,,,0,,,
8893,Ocieka,Zbaraż,Ropczyce,Ortsgemeinden,549,30,2367,676,754,1430,1423,7,,,,,1,,,,0,,,
8894,Okonin,Zbaraż,Ropczyce,Ortsgemeinden,549,31,243,186,178,364,364,,,,,,1,,,,0,,,
8895,Olchowa,Zbaraż,Ropczyce,Ortsgemeinden,549,32,479,386,425,811,798,13,,,,,1,,,,0,,,
8896,Ostrów,Zbaraż,Ropczyce,Ortsgemeinden,549,33,593,498,595,1093,1055,38,,,,,0,,,,0,,,
8897,Pietrzejowa,Zbaraż,Ropczyce,Ortsgemeinden,549,34,685,347,380,727,711,16,,,,,1,,,,0,,,
8898,Przedmieście Sędzi-szowskie,Zbaraż,Ropczyce,Ortsgemeinden,549,35,221,212,250,462,447,15,,,,,1,,,,0,,,
8899,Ropczyce,Zbaraż,Ropczyce,Ortsgemeinden,549,36,1191,1691,1887,3578,2506,17,1054,1,,,0,,,,0,,,
8900,Gryfów,Zbaraż,Ropczyce,Ortsgemeinden,549,1,,138,141,279,49,,230,,,,1,,,,0,,,
8901,Ropczyce,Zbaraż,Ropczyce,Ortsgemeinden,549,2,,780,900,1680,885,14,780,1,,,1,,,,0,,,
8902,darunter Militär,Zbaraż,Ropczyce,Ortsgemeinden,549,,,1,,1,,,,,,,0,,,,1,,,
8903,Srednie,Zbaraż,Ropczyce,Ortsgemeinden,549,3,,773,846,1619,1572,3,44,,,,1,,,,0,,,
8904,Ruda,Zbaraż,Ropczyce,Ortsgemeinden,549,37,491,162,200,362,359,8,8,,,,1,,,,1,,,
8905,Rzegocin,Zbaraż,Ropczyce,Ortsgemeinden,549,38,328,207,260,467,464,3,,,,,1,,,,0,,,
8906,Sędziszów0,Zbaraż,Ropczyce,Ortsgemeinden,551,39,319,1219,1317,2536,1254,2,1280,,,,0,,,,0,,,
8907,Sielec,Zbaraż,Ropczyce,Ortsgemeinden,551,40,225,143,165,308,292,,16,,,,1,,,,0,,,
8908,Skrzyszów,Zbaraż,Ropczyce,Ortsgemeinden,551,41,385,300,357,657,650,,7,,,,1,,,,0,,,
8909,Sośnice,Zbaraż,Ropczyce,Ortsgemeinden,551,42,103,91,107,198,198,,,,,,1,,,,0,,,
8910,Szkodna,Zbaraż,Ropczyce,Ortsgemeinden,551,43,673,384,397,781,768,,18,,,,0,,,,1,,,
8911,Wielopole,Zbaraż,Ropczyce,Ortsgemeinden,551,44,122,450,495,945,407,2,535,1,,,0,,,,0,,,
8912,Wiercany,Zbaraż,Ropczyce,Ortsgemeinden,551,45,372,247,286,533,529,,4,,,,1,,,,0,,,
8913,Wiśniowa,Zbaraż,Ropczyce,Ortsgemeinden,551,46,726,462,485,947,930,,17,,,,1,,,,0,,,
8914,Witkowice,Zbaraż,Ropczyce,Ortsgemeinden,551,47,434,364,370,734,727,,7,,,,1,,,,0,,,
8915,Wolica Lugowa,Zbaraż,Ropczyce,Ortsgemeinden,551,48,416,351,383,734,720,,14,,,,1,,,,0,,,
8916,Wolica Piaskowa,Zbaraż,Ropczyce,Ortsgemeinden,551,49,494,328,339,667,661,,6,,,,0,,,,0,,,
8917,Zagórzyce,Zbaraż,Ropczyce,Ortsgemeinden,551,50,2472,1321,1403,2724,2702,,22,,,,1,,,,0,,,
8918,Ździary,Zbaraż,Ropczyce,Ortsgemeinden,551,51,301,161,177,338,338,,,,,,1,,sum_ortsgemeinden,,0,,,
8919,Summe der Ortsgemeinden,Zbaraż,Ropczyce,Ortsgemeinden,551,,37030,24250,26237,50487,46812,21,3616,8,,,0,,,,1,,,
8920,,Zbaraż,Ropczyce,Gutsgebiete,551,,,,,,,,,,,,0,,,,0,,,
8921,Będziemyśl,Zbaraż,Ropczyce,Gutsgebiete,551,1,237,11,8,19,19,,,,,,0,ad 1,,,0,,,
8922,Borek Maly,Zbaraż,Ropczyce,Gutsgebiete,551,2,156,1,,1,1,,,,,,0,ad 3,,,0,,,
8923,Borek Wielki,Zbaraż,Ropczyce,Gutsgebiete,551,3,263,8,16,24,9,3,12,,,,0,ad 4,,,0,,,
8924,Broniszów,Zbaraż,Ropczyce,Gutsgebiete,551,4,319,29,25,54,39,,15,,,,0,ad 5,,,0,,,
8925,Brzeziny,Zbaraż,Ropczyce,Gutsgebiete,551,5,1105,48,54,102,94,2,6,,,,0,ad 6,,,0,,,
8926,Brzyzna,Zbaraż,Ropczyce,Gutsgebiete,551,6,94,9,20,29,26,,3,,,,0,ad 7,,,0,,,
8927,Budzisz ad S,Zbaraż,Ropczyce,Gutsgebiete,551,7,130,,,,,,,,,,0,,,,0,,,
8928,Bystrzyca Dolna,Zbaraż,Ropczyce,Gutsgebiete,551,8,129,3,3,6,6,,,,,,0,ad 9,,,0,,,
8929,Bystrzyca Górna,Zbaraż,Ropczyce,Gutsgebiete,551,9,136,4,3,7,7,,,,,,0,ad 10,,,0,,,
8930,Chechly,Zbaraż,Ropczyce,Gutsgebiete,551,10,83,8,10,18,12,,6,,,,0,ad 11,,,0,,,
8931,Cierpisz,Zbaraż,Ropczyce,Gutsgebiete,551,11,21,8,8,16,16,,,,,,0,ad 12,,,0,,,
8932,Czarna,Zbaraż,Ropczyce,Gutsgebiete,551,12,1766,22,34,56,45,,11,,,,0,ad 13,,,0,,,
8933,Glinik,Zbaraż,Ropczyce,Gutsgebiete,551,13,319,7,11,18,13,,5,,,,0,ad 14,,,0,,,
8934,Gnojnica,Zbaraż,Ropczyce,Gutsgebiete,551,14,334,22,28,50,50,,,,,,0,ad 15,,,0,,,
8935,Góra Ropczycka ad16,Zbaraż,Ropczyce,Gutsgebiete,551,15,269,47,52,99,94,,5,,,,0,,,,0,,,
8936,Iwierzyce,Zbaraż,Ropczyce,Gutsgebiete,551,16,311,15,24,39,39,,,,,,0,ad 17,,,0,,,
8937,Iwierzyce,Zbaraż,Ropczyce,Gutsgebiete,551,1,0,9,18,27,27,,,,,,0,,,,0,,,
8938,Olimpów,Zbaraż,Ropczyce,Gutsgebiete,551,2,0,6,6,12,12,,,,,,0,,,,0,,,
8939,Kamionka,Zbaraż,Ropczyce,Gutsgebiete,551,17,814,3,3,6,6,,,,,,0,ad 18,,,0,,,
8940,Kawęczyn Sędzi-szowski,Zbaraż,Ropczyce,Gutsgebiete,551,18,102,6,7,13,10,,3,,,,0,ad 19,,,0,,,
8941,Klęczany,Zbaraż,Ropczyce,Gutsgebiete,551,19,120,1,1,2,2,,,,,,0,ad 20,,,0,,,
8942,Konice,Zbaraż,Ropczyce,Gutsgebiete,551,20,90,4,3,7,7,,,,,,0,ad 21,,,0,,,
8943,Kozodrza,Zbaraż,Ropczyce,Gutsgebiete,551,21,169,9,7,16,16,,,,,,0,ad 22,,,0,,,
8944,Krzywa,Zbaraż,Ropczyce,Gutsgebiete,551,22,477,7,8,15,15,,,,,,0,ad 23,,,0,,,
8945,Łączki,Zbaraż,Ropczyce,Gutsgebiete,551,23,238,7,10,17,8,,9,,,,0,ad 24,,,0,,,
8946,Łopuchowa,Zbaraż,Ropczyce,Gutsgebiete,553,24,316,12,9,21,6,,15,,,,0,ad 25,,,0,,,
8947,Mała,Zbaraż,Ropczyce,Gutsgebiete,553,25,528,20,10,30,21,,9,,,,0,ad 26,,,0,,,
8948,Nawsie,Zbaraż,Ropczyce,Gutsgebiete,553,26,410,15,12,27,27,,,,,,0,ad 27,,,0,,,
8949,Niedźwiada,Zbaraż,Ropczyce,Gutsgebiete,553,27,289,32,28,60,37,,23,,,,0,ad 28,,,0,,,
8950,Nockowa,Zbaraż,Ropczyce,Gutsgebiete,553,28,524,24,17,41,41,,,,,,0,ad 29,,,0,,,
8951,Ocieka,Zbaraż,Ropczyce,Gutsgebiete,553,29,1062,28,24,52,40,2,6,1,,,0,ad 30,,,1,,,
8952,Okonin,Zbaraż,Ropczyce,Gutsgebiete,553,30,215,33,29,62,30,2,30,,,,0,ad 31,,,0,,,
8953,Olchowa,Zbaraż,Ropczyce,Gutsgebiete,553,31,292,19,15,34,31,,3,,,,0,ad 32,,,0,,,
8954,Ostrów,Zbaraż,Ropczyce,Gutsgebiete,553,32,588,28,26,54,46,,8,,,,0,ad 33,,,0,,,
8955,Przedmieście Sędzi-szowskie,Zbaraż,Ropczyce,Gutsgebiete,553,33,176,36,20,56,55,,1,,,,0,ad 35,,,0,,,
8956,Ruda,Zbaraż,Ropczyce,Gutsgebiete,553,34,271,4,5,9,9,,,,,,0,ad 37,,,0,,,
8957,Rzegocin,Zbaraż,Ropczyce,Gutsgebiete,553,35,280,18,20,38,38,,,,,,0,ad 38,,,0,,,
8958,Sędziszów,Zbaraż,Ropczyce,Gutsgebiete,553,36,71,18,11,29,8,,21,,,,0,ad 39,,,0,,,
8959,Sielec,Zbaraż,Ropczyce,Gutsgebiete,553,37,218,11,5,16,16,,,,,,0,ad 40,,,0,,,
8960,Skrzyszów,Zbaraż,Ropczyce,Gutsgebiete,553,38,468,24,32,56,56,,,,,,0,ad 41,,,0,,,
8961,Szkodna,Zbaraż,Ropczyce,Gutsgebiete,553,39,48,,,,,,,,,,0,ad 43,,,0,,,
8962,Wielopole,Zbaraż,Ropczyce,Gutsgebiete,553,40,321,31,43,74,74,,,,,,0,ad 44,,,0,,,
8963,Wiercany,Zbaraż,Ropczyce,Gutsgebiete,553,41,208,12,5,17,8,,9,,,,0,ad 45,,,0,,,
8964,Wiśniowa,Zbaraż,Ropczyce,Gutsgebiete,553,42,522,12,14,26,20,,6,,,,0,ad 46,,,0,,,
8965,Witkowice,Zbaraż,Ropczyce,Gutsgebiete,553,43,308,49,53,102,100,2,,,,,0,ad 47,,,0,,,
8966,Wolica Piaskowa,Zbaraż,Ropczyce,Gutsgebiete,553,44,251,2,4,6,6,,,,,,0,ad 49,,,0,,,
8967,Zagórzyce,Zbaraż,Ropczyce,Gutsgebiete,553,45,301,17,16,33,12,,21,,,,0,ad 50,,,0,,,
8968,Ździary,Zbaraż,Ropczyce,Gutsgebiete,553,46,221,5,2,7,3,1,3,,,,0,ad 51,sum_gutsgebiete,,0,,,
8969,Summe der Gutsgebiete,Zbaraż,Ropczyce,Gutsgebiete,553,,15570,729,735,1464,1218,12,230,4,,,0,,sum_gb,,0,,,
8970,Summe des GB. Ropczyce,Zbaraż,Ropczyce,Ortsgemeinden,553,,52600,24979,26972,51951,48030,33,3876,12,,,0,,,,0,,,
8971,Andryanów,Zbaraż,Komarno,Ortsgemeinden,555,1,234,313,352,665,117,239,9,,,,1,,,,1,,,
8972,Brzeziec,Zbaraż,Komarno,Ortsgemeinden,555,2,288,373,381,754,255,489,10,,,,0,,,,0,,,
8973,Buczały,Zbaraż,Komarno,Ortsgemeinden,555,3,403,425,455,880,867,8,5,,,,0,,,,0,,,
8974,Burcze,Zbaraż,Komarno,Ortsgemeinden,555,4,402,339,374,713,13,700,,,,,0,,,,0,,,
8975,Chłopy,Zbaraż,Komarno,Ortsgemeinden,555,5,1345,1472,1397,2869,2682,220,17,,,,0,,,,1,,,
8976,Czułowice,Zbaraż,Komarno,Ortsgemeinden,555,6,338,313,324,637,75,551,11,,,,1,,,,0,,,
8977,Hołodówka,Zbaraż,Komarno,Ortsgemeinden,555,7,312,310,326,636,154,477,5,,,,0,,,,0,,,
8978,Honiatycze,Zbaraż,Komarno,Ortsgemeinden,555,8,385,218,229,447,22,413,8,1,,,1,,,,1,,,
8979,Horożanna Mala,Zbaraż,Komarno,Ortsgemeinden,555,9,465,392,390,782,,770,8,,,,0,,,,1,,,
8980,Horożanna Mała,Zbaraż,Komarno,Ortsgemeinden,555,1,,223,224,447,,441,2,,,,1,,,,1,,,
8981,Saska Dominikalna,Zbaraż,Komarno,Ortsgemeinden,555,2,,169,166,335,,329,6,,,,1,,,,0,,,
8982,Horożanna Wielka,Zbaraż,Komarno,Ortsgemeinden,555,10,1311,856,893,1749,35,1663,40,11,,,1,,,,0,,,
8983,Jakimczyce,Zbaraż,Komarno,Ortsgemeinden,555,11,524,423,454,877,28,816,33,,,,0,,,,0,,,
8984,Jakimezyce,Zbaraż,Komarno,Ortsgemeinden,555,1,,229,233,462,15,426,21,,,,0,,,,0,,,
8985,Klicko,Zbaraż,Komarno,Ortsgemeinden,555,2,,194,221,415,13,390,12,,,,1,,,,0,,,
8986,Kahujów Ο,Zbaraż,Komarno,Ortsgemeinden,555,12,364,188,193,381,3,371,7,,,,0,,,,0,,,
8987,Katarynice,Zbaraż,Komarno,Ortsgemeinden,555,13,340,294,330,624,412,197,15,,,,0,,,,0,,,
8988,Katarynice,Zbaraż,Komarno,Ortsgemeinden,555,1,,163,191,354,184,155,15,,,,1,,,,0,,,
8989,Litewka,Zbaraż,Komarno,Ortsgemeinden,555,2,,131,139,270,228,12,,,,,0,,,,1,,,
8990,Kołodruby,Zbaraż,Komarno,Ortsgemeinden,555,14,779,510,520,1030,6,1011,9,4,,,1,,,,0,,,
8991,Komarno,Zbaraż,Komarno,Ortsgemeinden,555,15,1057,2841,3034,5875,1174,2183,2507,11,,,0,,,,0,,,
8992,Koniuszki Królew-skie,Zbaraż,Komarno,Ortsgemeinden,555,16,280,312,322,634,14,576,44,,,,1,,,,0,,,
8993,Koniuszki Tuli-głowskie,Zbaraż,Komarno,Ortsgemeinden,555,17,419,409,438,847,75,749,23,,,,0,,,,0,,,
8994,Łowczyce,Zbaraż,Komarno,Ortsgemeinden,555,18,181,299,296,595,114,474,7,,,,1,,,,0,,,
8995,Malpa,Zbaraż,Komarno,Ortsgemeinden,555,19,122,233,251,484,459,21,,,,,0,,,,1,,,
8996,Manasterzee,Zbaraż,Komarno,Ortsgemeinden,555,20,517,189,167,356,5,351,,,,,1,,,,0,,,
