country,province,city,year,field,value
GER,Hesse Nassau,FRITZLAR,1827,synagogues,TRUE
GER,Hesse Nassau,FRITZLAR,1897,synagogues,TRUE
GER,Hesse Nassau,FRONHAUSEN,,initial_jewish_settlement,
GER,Hesse Nassau,FRONHAUSEN,,formal_community_foundation,1878
GER,Hesse Nassau,FRONHAUSEN,1895,jewish_population,44
GER,Hesse Nassau,FRONHAUSEN,1934,jewish_population,19
GER,Hesse Nassau,FRONHAUSEN,,date_of_deportation,
GER,Hesse Nassau,FULDA,,initial_jewish_settlement,1096
GER,Hesse Nassau,FULDA,,formal_community_foundation,1367
GER,Hesse Nassau,FULDA,1802,jewish_population,237
GER,Hesse Nassau,FULDA,1905,jewish_population,861
GER,Hesse Nassau,FULDA,1925,jewish_population,1137
GER,Hesse Nassau,FULDA,,pre_deportation_population,1058
GER,Hesse Nassau,FULDA,,date_of_deportation,
GER,Hesse Nassau,FULDA,1423,synagogues,TRUE
GER,Hesse Nassau,FULDA,1784,school,TRUE
GER,Hesse Nassau,FULDA,1859,synagogues,TRUE
GER,Hesse Nassau,FULDA,192X,Youth Groups Active,
GER,Hesse Nassau,GEISIG,,initial_jewish_settlement,1890
GER,Hesse Nassau,GEISIG,,formal_community_foundation,1890
GER,Hesse Nassau,GEISIG,1871,jewish_population,24
GER,Hesse Nassau,GELNHAUSEN,,initial_jewish_settlement,1242
GER,Hesse Nassau,GELNHAUSEN,,formal_community_foundation,
GER,Hesse Nassau,GELNHAUSEN,1835,jewish_population,261
GER,Hesse Nassau,GELNHAUSEN,1601,synagogues,TRUE
GER,Hesse Nassau,GELNHAUSEN,1836,school,TRUE
GER,Hesse Nassau,GERSFELD,,initial_jewish_settlement,1750
GER,Hesse Nassau,GERSFELD,,formal_community_foundation,1750
GER,Hesse Nassau,GERSFELD,1871,jewish_population,119
GER,Hesse Nassau,GERSFELD,1933,jewish_population,114
GER,Hesse Nassau,GERSFELD,1886,synagogues,TRUE
GER,Hesse Nassau,GILSERBERG,,initial_jewish_settlement,1830
GER,Hesse Nassau,GILSERBERG,,formal_community_foundation,1830
GER,Hesse Nassau,GILSERBERG,1895,jewish_population,71
GER,Hesse Nassau,GILSERBERG,1933,jewish_population,35
GER,Hesse Nassau,GLADENBACH,,initial_jewish_settlement,1770
GER,Hesse Nassau,GLADENBACH,,formal_community_foundation,1770
GER,Hesse Nassau,GLADENBACH,1861,jewish_population,160
GER,Hesse Nassau,GLADENBACH,1905,jewish_population,184
GER,Hesse Nassau,GLADENBACH,1933,jewish_population,103
GER,Hesse Nassau,GLADENBACH,1891,synagogues,TRUE
GER,Hesse Nassau,GREBENSTEIN,,initial_jewish_settlement,17XX
GER,Hesse Nassau,GREBENSTEIN,,formal_community_foundation,17XX
GER,Hesse Nassau,GREBENSTEIN,1835,jewish_population,105
GER,Hesse Nassau,GREBENSTEIN,1932,jewish_population,50
GER,Hesse Nassau,GREBENSTEIN,,perished,34
GER,Hesse Nassau,GREBENSTEIN,1831,school,TRUE
GER,Hesse Nassau,GREBENSTEIN,1895,synagogues,TRUE
GER,Hesse Nassau,GRENZHAUSEN,,initial_jewish_settlement,
GER,Hesse Nassau,GRENZHAUSEN,,formal_community_foundation,
GER,Hesse Nassau,GRENZHAUSEN,1885,jewish_population,86
GER,Hesse Nassau,GRENZHAUSEN,1933,jewish_population,25
GER,Hesse Nassau,GRENZHAUSEN,1900,synagogues,TRUE
GER,Hesse Nassau,GUDENSBERG,,initial_jewish_settlement,17XX
GER,Hesse Nassau,GUDENSBERG,,formal_community_foundation,17XX
GER,Hesse Nassau,GUDENSBERG,1871,jewish_population,194
GER,Hesse Nassau,GUDENSBERG,1925,jewish_population,118
GER,Hesse Nassau,GUDENSBERG,1843,synagogues,TRUE
GER,Hesse Nassau,GUDENSBERG,1825,school,TRUE
GER,Hesse Nassau,GUXHAGEN,,initial_jewish_settlement,1809
GER,Hesse Nassau,GUXHAGEN,,formal_community_foundation,1809
GER,Hesse Nassau,GUXHAGEN,1905,jewish_population,170
GER,Hesse Nassau,GUXHAGEN,1933,jewish_population,158
GER,Hesse Nassau,GUXHAGEN,1843,synagogues,TRUE
GER,Hesse Nassau,GUXHAGEN,1823,school,TRUE
GER,Hesse Nassau,GUXHAGEN,1925,Branch Opened,branch of the Jewish War Veterans Association
GER,Hesse Nassau,HACHENBURG,,initial_jewish_settlement,17LX
GER,Hesse Nassau,HACHENBURG,,formal_community_foundation,17LX
GER,Hesse Nassau,HACHENBURG,1843,jewish_population,73
GER,Hesse Nassau,HACHENBURG,1905,jewish_population,124
GER,Hesse Nassau,HACHENBURG,,perished,36
GER,Hesse Nassau,HACHENBURG,1897,synagogues,TRUE
GER,Hesse Nassau,HADAMAR,,initial_jewish_settlement,16XX
GER,Hesse Nassau,HADAMAR,,formal_community_foundation,16XX
GER,Hesse Nassau,HADAMAR,1842,jewish_population,100
GER,Hesse Nassau,HADAMAR,1925,jewish_population,80
GER,Hesse Nassau,HADAMAR,1933,jewish_population,68
GER,Hesse Nassau,HADAMAR,,date_of_deportation,1942
GER,Hesse Nassau,HADAMAR,,deported,27
GER,Hesse Nassau,HADAMAR,1841,synagogues,TRUE
GER,Hesse Nassau,HAIGER,,initial_jewish_settlement,1910
GER,Hesse Nassau,HAIGER,,formal_community_foundation,1910
GER,Hesse Nassau,HAIGER,1910,jewish_population,30
GER,Hesse Nassau,HALSDORF,,initial_jewish_settlement,1856
GER,Hesse Nassau,HALSDORF,,formal_community_foundation,1856
GER,Hesse Nassau,HALSDORF,1871,jewish_population,51
GER,Hesse Nassau,HALSDORF,1933,jewish_population,37
GER,Hesse Nassau,HALSDORF,,perished,5
GER,Hesse Nassau,HALSDORF,1856,synagogues,TRUE
GER,Hesse Nassau,HANAU,,initial_jewish_settlement,1600
GER,Hesse Nassau,HANAU,,formal_community_foundation,1600
GER,Hesse Nassau,HANAU,1608,jewish_population,159
GER,Hesse Nassau,HANAU,1822,jewish_population,540
GER,Hesse Nassau,HANAU,1905,jewish_population,654
GER,Hesse Nassau,HANAU,1933,jewish_population,477
GER,Hesse Nassau,HANAU,1939,jewish_population,82
GER,Hesse Nassau,HANAU,,pre_deportation_population,477
GER,Hesse Nassau,HANAU,,date_of_deportation,1942
GER,Hesse Nassau,HANAU,,deported,75
GER,Hesse Nassau,HANAU,1608,synagogues,TRUE
GER,Hesse Nassau,HANAU,,date_of_deportation,
GER,Hesse Nassau,HANAU,193X,Increased,
GER,Hesse Nassau,HARMUTHSACHSEN,,initial_jewish_settlement,17XX
GER,Hesse Nassau,HARMUTHSACHSEN,,formal_community_foundation,17XX
GER,Hesse Nassau,HARMUTHSACHSEN,1861,jewish_population,130
GER,Hesse Nassau,HARMUTHSACHSEN,,perished,5
GER,Hesse Nassau,HARMUTHSACHSEN,1833,synagogues,TRUE
GER,Hesse Nassau,HEBENSHAUSEN,,initial_jewish_settlement,1600
GER,Hesse Nassau,HEBENSHAUSEN,,formal_community_foundation,1600
GER,Hesse Nassau,HEBENSHAUSEN,1861,jewish_population,104
GER,Hesse Nassau,HEBENSHAUSEN,1910,jewish_population,12
GER,Hesse Nassau,HEBENSHAUSEN,1933,jewish_population,6
GER,Hesse Nassau,HEBENSHAUSEN,,survived,1
GER,Hesse Nassau,HEBENSHAUSEN,1750,synagogues,TRUE
GER,Hesse Nassau,HEINEBACH,,initial_jewish_settlement,180X
GER,Hesse Nassau,HEINEBACH,,formal_community_foundation,180X
GER,Hesse Nassau,HEINEBACH,1861,jewish_population,80
GER,Hesse Nassau,HEINEBACH,1933,jewish_population,23
GER,Hesse Nassau,HEINEBACH,,perished,17
GER,Hesse Nassau,HEINEBACH,1843,synagogues,TRUE
GER,Hesse Nassau,HELLSTEIN,,initial_jewish_settlement,
GER,Hesse Nassau,HELLSTEIN,,formal_community_foundation,
GER,Hesse Nassau,HELLSTEIN,1895,jewish_population,48
GER,Hesse Nassau,HELLSTEIN,1933,jewish_population,22
GER,Hesse Nassau,HELLSTEIN,1868,synagogues,TRUE
GER,Hesse Nassau,HERBORN,,initial_jewish_settlement,1680
GER,Hesse Nassau,HERBORN,,formal_community_foundation,1680
GER,Hesse Nassau,HERBORN,1871,jewish_population,48
GER,Hesse Nassau,HERBORN,1925,jewish_population,124
GER,Hesse Nassau,HERBORN,,deported,22
GER,Hesse Nassau,HERBORN,1680,synagogues,TRUE
GER,Hesse Nassau,HERBORN,1870,school,TRUE
GER,Hesse Nassau,HERBORN,,pre_deportation_population,91
GER,Hesse Nassau,HERBORN,,perished,22
GER,Hesse Nassau,HERLESHAUSEN,,initial_jewish_settlement,1640
GER,Hesse Nassau,HERLESHAUSEN,,formal_community_foundation,
GER,Hesse Nassau,HERLESHAUSEN,1871,jewish_population,129
GER,Hesse Nassau,HERLESHAUSEN,,perished,28
GER,Hesse Nassau,HERLESHAUSEN,1846,synagogues,TRUE
GER,Hesse Nassau,HEUBACH AN  DER  RHOEN,,initial_jewish_settlement,
GER,Hesse Nassau,HEUBACH AN  DER  RHOEN,,formal_community_foundation,
GER,Hesse Nassau,HEUBACH AN  DER  RHOEN,1861,jewish_population,97
GER,Hesse Nassau,HEUBACH AN  DER  RHOEN,1933,jewish_population,31
GER,Hesse Nassau,HEUBACH AN  DER  RHOEN,1835,synagogues,TRUE
GER,Hesse Nassau,HOCHHEIM AM  MAIN,,initial_jewish_settlement,16XX
GER,Hesse Nassau,HOCHHEIM AM  MAIN,,formal_community_foundation,
GER,Hesse Nassau,HOCHHEIM AM  MAIN,1825,jewish_population,35
GER,Hesse Nassau,HOCHHEIM AM  MAIN,,pre_deportation_population,20
GER,Hesse Nassau,HOCHHEIM AM  MAIN,1870,synagogues,TRUE
GER,Hesse Nassau,HOECHST AM MAIN,,initial_jewish_settlement,1635
GER,Hesse Nassau,HOECHST AM MAIN,,formal_community_foundation,
GER,Hesse Nassau,HOECHST AM MAIN,1925,jewish_population,184
GER,Hesse Nassau,HOECHST AM MAIN,1806,synagogues,TRUE
GER,Hesse Nassau,HOECHST AM MAIN,1905,synagogues,TRUE
GER,Hesse Nassau,HOFGEISMAR,,initial_jewish_settlement,1695
GER,Hesse Nassau,HOFGEISMAR,,formal_community_foundation,
GER,Hesse Nassau,HOFGEISMAR,1783,jewish_population,102
GER,Hesse Nassau,HOFGEISMAR,1834,jewish_population,243
GER,Hesse Nassau,HOFGEISMAR,1900,jewish_population,111
GER,Hesse Nassau,HOFGEISMAR,1933,jewish_population,37
GER,Hesse Nassau,HOFGEISMAR,,perished,14
GER,Hesse Nassau,HOFGEISMAR,1764,synagogues,TRUE
GER,Hesse Nassau,HOFGEISMAR,1867,school,TRUE
GER,Hesse Nassau,HOFGEISMAR,,formal_community_foundation,1695
GER,Hesse Nassau,HOFHEIM (II),,initial_jewish_settlement,1590
GER,Hesse Nassau,HOFHEIM (II),,formal_community_foundation,1590
GER,Hesse Nassau,HOFHEIM (II),1925,jewish_population,70
GER,Hesse Nassau,HOFHEIM (II),1933,jewish_population,34
GER,Hesse Nassau,HOFHEIM (II),,perished,6
GER,Hesse Nassau,HOLZAPPEL,,initial_jewish_settlement,1843
GER,Hesse Nassau,HOLZAPPEL,,formal_community_foundation,1843
GER,Hesse Nassau,HOLZAPPEL,1905,jewish_population,67
GER,Hesse Nassau,HOLZAPPEL,,perished,12
GER,Hesse Nassau,HOLZHAUSEN,,initial_jewish_settlement,1553
GER,Hesse Nassau,HOLZHAUSEN,,formal_community_foundation,
GER,Hesse Nassau,HOLZHAUSEN,1861,jewish_population,78
GER,Hesse Nassau,HOLZHAUSEN,18XX,Notable Figure Participation,"Yitzhak Ruelf (18311902), rabbi of Memel and a pioneer German Zionist"
GER,Hesse Nassau,HOLZHAUSEN AN  DER HAIDE,,initial_jewish_settlement,
GER,Hesse Nassau,HOLZHAUSEN AN  DER HAIDE,,formal_community_foundation,
GER,Hesse Nassau,HOLZHAUSEN AN  DER HAIDE,1871,jewish_population,43
GER,Hesse Nassau,HOLZHAUSEN AN  DER HAIDE,1933,jewish_population,18
GER,Hesse Nassau,HOLZHAUSEN UEBER DER AAR,,initial_jewish_settlement,15XX
GER,Hesse Nassau,HOLZHAUSEN UEBER DER AAR,,formal_community_foundation,15XX
GER,Hesse Nassau,HOLZHAUSEN UEBER DER AAR,1861,jewish_population,78
GER,Hesse Nassau,HOLZHAUSEN UEBER DER AAR,,perished,4
GER,Hesse Nassau,HOLZHAUSEN UEBER DER AAR,,formal_community_foundation,
GER,Hesse Nassau,HOMBERG AN  DER EFZE,,initial_jewish_settlement,1679
GER,Hesse Nassau,HOMBERG AN  DER EFZE,,formal_community_foundation,1909
GER,Hesse Nassau,HOMBERG AN  DER EFZE,1925,jewish_population,36
GER,Hesse Nassau,HOMBERG AN  DER EFZE,,perished,2
GER,Hesse Nassau,HOOF,,initial_jewish_settlement,17XX
GER,Hesse Nassau,HOOF,,formal_community_foundation,17XX
GER,Hesse Nassau,HOOF,1861,jewish_population,172
GER,Hesse Nassau,HOOF,1925,jewish_population,106
GER,Hesse Nassau,HOOF,1854,synagogues,TRUE
GER,Hesse Nassau,HUENFELD,,initial_jewish_settlement,17XX
GER,Hesse Nassau,HUENFELD,,formal_community_foundation,17XX
GER,Hesse Nassau,HUENFELD,1885,jewish_population,126
GER,Hesse Nassau,HUENFELD,1933,jewish_population,55
GER,Hesse Nassau,HUENFELD,,date_of_deportation,1942-09-XX
GER,Hesse Nassau,HUENFELD,,deported,11
GER,Hesse Nassau,HUENFELD,1886,synagogues,TRUE
GER,Hesse Nassau,HUENFELD,1925,Branch Opened,Jewish War Veterans Association
GER,Hesse Nassau,IDSTEIN,,initial_jewish_settlement,1709
GER,Hesse Nassau,IDSTEIN,,formal_community_foundation,
GER,Hesse Nassau,IDSTEIN,1871,jewish_population,75
GER,Hesse Nassau,IDSTEIN,1923,jewish_population,112
GER,Hesse Nassau,IDSTEIN,1793,synagogues,TRUE
GER,Hesse Nassau,JESBERG,,initial_jewish_settlement,17XX
GER,Hesse Nassau,JESBERG,,formal_community_foundation,17XX
GER,Hesse Nassau,JESBERG,1905,jewish_population,89
GER,Hesse Nassau,JESBERG,1933,jewish_population,58
GER,Hesse Nassau,JESBERG,1832,synagogues,TRUE
GER,Hesse Nassau,JESBERG,1838,school,TRUE
GER,Hesse Nassau,KIRCHHAIN,,initial_jewish_settlement,16XX
GER,Hesse Nassau,KIRCHHAIN,,formal_community_foundation,16XX
GER,Hesse Nassau,KIRCHHAIN,1910,jewish_population,221
GER,Hesse Nassau,KIRCHHAIN,1925,jewish_population,189
GER,Hesse Nassau,KIRCHHAIN,1938,jewish_population,77
GER,Hesse Nassau,KIRCHHAIN,,date_of_deportation,1941-1942
GER,Hesse Nassau,KIRCHHAIN,,deported,20
GER,Hesse Nassau,KIRCHHAIN,1835,school,TRUE
GER,Hesse Nassau,KIRCHHAIN,1904,synagogues,TRUE
GER,Hesse Nassau,KIRCHHAIN,1904,community_center,TRUE
GER,Hesse Nassau,KIRCHHAIN,1919-1933,Branch Opened,Branches of the Central Union (C.V.)
GER,Hesse Nassau,KIRCHHAIN,1919-1933,Branch Opened,Jewish War Veterans Association
GER,Hesse Nassau,KOERDORF,,initial_jewish_settlement,1842
GER,Hesse Nassau,KOERDORF,,formal_community_foundation,1842
GER,Hesse Nassau,KOERDORF,1885,jewish_population,34
GER,Hesse Nassau,KOERDORF,1844,synagogues,TRUE
GER,Hesse Nassau,LAUFENSELDEN,,initial_jewish_settlement,1712
GER,Hesse Nassau,LAUFENSELDEN,,formal_community_foundation,1712
GER,Hesse Nassau,LAUFENSELDEN,1895,jewish_population,90
GER,Hesse Nassau,LAUFENSELDEN,1933,jewish_population,34
GER,Hesse Nassau,LAUFENSELDEN,1861,synagogues,TRUE
GER,Hesse Nassau,LIEBLOS,,initial_jewish_settlement,1835
GER,Hesse Nassau,LIEBLOS,,formal_community_foundation,1835
GER,Hesse Nassau,LIEBLOS,1835,jewish_population,29
GER,Hesse Nassau,LOHRHAUPTEN,,initial_jewish_settlement,17XX
GER,Hesse Nassau,LOHRHAUPTEN,,formal_community_foundation,17XX
GER,Hesse Nassau,LOHRHAUPTEN,1861,jewish_population,59
GER,Hesse Nassau,LOHRHAUPTEN,1933,jewish_population,21
GER,Hesse Nassau,LOHRHAUPTEN,1889,synagogues,TRUE
GER,Hesse Nassau,LOHRHAUPTEN,,formal_community_foundation,
GER,Hesse Nassau,MELSUNGEN,,initial_jewish_settlement,1776
GER,Hesse Nassau,MELSUNGEN,,formal_community_foundation,
GER,Hesse Nassau,MELSUNGEN,1880,jewish_population,188
GER,Hesse Nassau,MELSUNGEN,1925,jewish_population,89
GER,Hesse Nassau,MELSUNGEN,1938,jewish_population,28
GER,Hesse Nassau,MELSUNGEN,,pre_deportation_population,28
GER,Hesse Nassau,MELSUNGEN,,deported,10
GER,Hesse Nassau,MELSUNGEN,,perished,18
GER,Hesse Nassau,MELSUNGEN,1841,synagogues,TRUE
GER,Hesse Nassau,MELSUNGEN,1854,school,TRUE
GER,Hesse Nassau,MERZHAUSEN,,initial_jewish_settlement,
GER,Hesse Nassau,MERZHAUSEN,,formal_community_foundation,
GER,Hesse Nassau,MERZHAUSEN,1861,jewish_population,147
GER,Hesse Nassau,MERZHAUSEN,1933,jewish_population,20
GER,Hesse Nassau,MERZHAUSEN,,deported,2
GER,Hesse Nassau,MERZHAUSEN,1833,school,TRUE
GER,Hesse Nassau,MEUDT,,initial_jewish_settlement,
GER,Hesse Nassau,MEUDT,,formal_community_foundation,
GER,Hesse Nassau,MEUDT,1885,jewish_population,113
GER,Hesse Nassau,MEUDT,1933,jewish_population,43
GER,Hesse Nassau,MEUDT,,date_of_deportation,1942
GER,Hesse Nassau,MEUDT,,deported,21
GER,Hesse Nassau,MIEHLEN,,initial_jewish_settlement,1780
GER,Hesse Nassau,MIEHLEN,,formal_community_foundation,
GER,Hesse Nassau,MIEHLEN,1871,jewish_population,63
GER,Hesse Nassau,MIEHLEN,1924,jewish_population,47
GER,Hesse Nassau,MIEHLEN,1873,synagogues,TRUE
GER,Hesse Nassau,MOGENDOREF,,initial_jewish_settlement,1820
GER,Hesse Nassau,MOGENDOREF,,formal_community_foundation,
GER,Hesse Nassau,MOGENDOREF,1871,jewish_population,114
GER,Hesse Nassau,MOGENDOREF,1933,jewish_population,20
GER,Hesse Nassau,MOGENDOREF,,initial_jewish_settlement,182X
GER,Hesse Nassau,MOGENDOREF,,formal_community_foundation,1820
GER,Hesse Nassau,NASSAU,,initial_jewish_settlement,1856
GER,Hesse Nassau,NASSAU,,formal_community_foundation,1856
GER,Hesse Nassau,NASSAU,1885,jewish_population,65
GER,Hesse Nassau,NASSAU,,perished,20
GER,Hesse Nassau,NASSAU,1882,synagogues,TRUE
GER,Hesse Nassau,NASTAETTEN,,initial_jewish_settlement,1664
GER,Hesse Nassau,NASTAETTEN,,formal_community_foundation,1664
GER,Hesse Nassau,NASTAETTEN,1885,jewish_population,79
GER,Hesse Nassau,NASTAETTEN,1933,jewish_population,49
GER,Hesse Nassau,NAUMBURG,,initial_jewish_settlement,17XX
GER,Hesse Nassau,NAUMBURG,,formal_community_foundation,17XX
GER,Hesse Nassau,NAUMBURG,1847,jewish_population,145
GER,Hesse Nassau,NAUMBURG,1925,jewish_population,40
GER,Hesse Nassau,NAUMBURG,1795,synagogues,TRUE
GER,Hesse Nassau,NESSELROEDEN,,initial_jewish_settlement,1776
GER,Hesse Nassau,NESSELROEDEN,,formal_community_foundation,1776
GER,Hesse Nassau,NESSELROEDEN,1861,jewish_population,107
GER,Hesse Nassau,NESSELROEDEN,1933,jewish_population,14
GER,Hesse Nassau,NESSELROEDEN,,date_of_deportation,1942-XX-XX
GER,Hesse Nassau,NETRA,,initial_jewish_settlement,1776
GER,Hesse Nassau,NETRA,,formal_community_foundation,1776
GER,Hesse Nassau,NETRA,1861,jewish_population,110
GER,Hesse Nassau,NETRA,1776,synagogues,TRUE
GER,Hesse Nassau,NETRA,1937,jewish_population,11
GER,Hesse Nassau,NEUSTADT,,initial_jewish_settlement,1646
GER,Hesse Nassau,NEUSTADT,,formal_community_foundation,1646
GER,Hesse Nassau,NEUSTADT,1885,jewish_population,160
GER,Hesse Nassau,NEUSTADT,1925,jewish_population,101
GER,Hesse Nassau,NEUSTADT,1933,jewish_population,89
GER,Hesse Nassau,NEUSTADT,,perished,28
GER,Hesse Nassau,NEUSTADT,1887,synagogues,TRUE
GER,Hesse Nassau,NEUSTADT,192X,Branches Active,branches of the Central Union (C.V.) and Jewish War Veterans Association
GER,Hesse Nassau,NIEDENSTEIN,,initial_jewish_settlement,1618-1648
GER,Hesse Nassau,NIEDENSTEIN,,formal_community_foundation,1618-1648
GER,Hesse Nassau,NIEDENSTEIN,1744,jewish_population,6
GER,Hesse Nassau,NIEDENSTEIN,1834,jewish_population,120
GER,Hesse Nassau,NIEDENSTEIN,1861,jewish_population,147
GER,Hesse Nassau,NIEDENSTEIN,1861,total_population,643
GER,Hesse Nassau,NIEDENSTEIN,1925,jewish_population,87
GER,Hesse Nassau,NIEDENSTEIN,,date_of_deportation,9/6/1942
GER,Hesse Nassau,NIEDENSTEIN,,perished,15
GER,Hesse Nassau,NIEDENSTEIN,1816,synagogues,TRUE
GER,Hesse Nassau,NIEDENSTEIN,1816,cemetery,TRUE
GER,Hesse Nassau,NIEDENSTEIN,1816,mikveh,TRUE
GER,Hesse Nassau,NIEDENSTEIN,1826,school,TRUE
GER,Hesse Nassau,NIEDERAULA,,initial_jewish_settlement,1735
GER,Hesse Nassau,NIEDERAULA,,formal_community_foundation,1735
GER,Hesse Nassau,NIEDERAULA,1885,jewish_population,145
GER,Hesse Nassau,NIEDERAULA,1925,jewish_population,100
GER,Hesse Nassau,NIEDERAULA,1933,jewish_population,100
GER,Hesse Nassau,NIEDERAULA,,deported,9
GER,Hesse Nassau,NIEDERAULA,1836,synagogues,TRUE
GER,Hesse Nassau,NIEDERAULA,1868,school,TRUE
GER,Hesse Nassau,NIEDERKLEIN,,initial_jewish_settlement,
GER,Hesse Nassau,NIEDERKLEIN,,formal_community_foundation,
GER,Hesse Nassau,NIEDERKLEIN,1861,jewish_population,63
GER,Hesse Nassau,NIEDERKLEIN,1933,jewish_population,11
GER,Hesse Nassau,NIEDERKLEIN,,perished,3
GER,Hesse Nassau,NIEDERWEIDBACH,,initial_jewish_settlement,
GER,Hesse Nassau,NIEDERWEIDBACH,,formal_community_foundation,
GER,Hesse Nassau,NIEDERWEIDBACH,1885,jewish_population,43
GER,Hesse Nassau,NIEDERWEIDBACH,1933,jewish_population,26
GER,Hesse Nassau,NIEDERWEIDBACH,,deported,16
GER,Hesse Nassau,NIEDERWEIDBACH,1885,synagogues,TRUE
GER,Hesse Nassau,NIEDERWEIDBACH,,pre_deportation_population,26
GER,Hesse Nassau,NIEDERWEIDBACH,,date_of_deportation,1942-NA-NA
GER,Hesse Nassau,OBERAULA,,initial_jewish_settlement,16XX
GER,Hesse Nassau,OBERAULA,,formal_community_foundation,
GER,Hesse Nassau,OBERAULA,1861,jewish_population,106
GER,Hesse Nassau,OBERAULA,1933,jewish_population,79
GER,Hesse Nassau,OBERAULA,,perished,16
GER,Hesse Nassau,OBERAULA,1837,synagogues,TRUE
GER,Hesse Nassau,OBERLAHNSTEIN,,initial_jewish_settlement,1700
GER,Hesse Nassau,OBERLAHNSTEIN,,formal_community_foundation,
GER,Hesse Nassau,OBERLAHNSTEIN,1885,jewish_population,64
GER,Hesse Nassau,OBERLAHNSTEIN,,perished,44
GER,Hesse Nassau,OBERLAHNSTEIN,1885,synagogues,TRUE
GER,Hesse Nassau,OBERNKIRCHEN,,initial_jewish_settlement,
GER,Hesse Nassau,OBERNKIRCHEN,,formal_community_foundation,
GER,Hesse Nassau,OBERNKIRCHEN,1861,jewish_population,91
GER,Hesse Nassau,OBERNKIRCHEN,1925,jewish_population,57
GER,Hesse Nassau,RAUSCHENBERG,,initial_jewish_settlement,1810
GER,Hesse Nassau,RAUSCHENBERG,,formal_community_foundation,
GER,Hesse Nassau,RAUSCHENBERG,1905,jewish_population,78
GER,Hesse Nassau,RAUSCHENBERG,,pre_deportation_population,31
GER,Hesse Nassau,RAUSCHENBERG,1858,synagogues,TRUE
GER,Hesse Nassau,REICHENSACHSEN,,initial_jewish_settlement,1730
GER,Hesse Nassau,REICHENSACHSEN,,formal_community_foundation,
GER,Hesse Nassau,REICHENSACHSEN,1861,jewish_population,236
GER,Hesse Nassau,REICHENSACHSEN,,perished,30
GER,Hesse Nassau,REICHENSACHSEN,1835,school,TRUE
GER,Hesse Nassau,REICHENSACHSEN,1803,synagogues,TRUE
GER,Hesse Nassau,REICHENSACHSEN,,initial_jewish_settlement,
GER,Hesse Nassau,REICHENSACHSEN,,formal_community_foundation,1730X
GER,Hesse Nassau,RHINA,,initial_jewish_settlement,1682
GER,Hesse Nassau,RHINA,,formal_community_foundation,1682
GER,Hesse Nassau,RHINA,1885,jewish_population,314
GER,Hesse Nassau,RHINA,1925,jewish_population,225
GER,Hesse Nassau,RHINA,1938,jewish_population,87
GER,Hesse Nassau,RHINA,,perished,76
GER,Hesse Nassau,RHINA,1782,school,TRUE
GER,Hesse Nassau,RINTELN,,initial_jewish_settlement,18XX
GER,Hesse Nassau,RINTELN,,formal_community_foundation,18XX
GER,Hesse Nassau,RINTELN,1905,jewish_population,80
GER,Hesse Nassau,RINTELN,1933,jewish_population,73
GER,Hesse Nassau,RINTELN,,perished,32
GER,Hesse Nassau,RODENBERG,,initial_jewish_settlement,
GER,Hesse Nassau,RODENBERG,,formal_community_foundation,
GER,Hesse Nassau,RODENBERG,1861,jewish_population,93
GER,Hesse Nassau,ROEDELHEIM,,initial_jewish_settlement,1680X
GER,Hesse Nassau,ROEDELHEIM,,formal_community_foundation,1680X
GER,Hesse Nassau,ROEDELHEIM,1730,synagogues,TRUE
GER,Hesse Nassau,ROMSTHAL-ECKARDROTH,,initial_jewish_settlement,
GER,Hesse Nassau,ROMSTHAL-ECKARDROTH,,formal_community_foundation,
GER,Hesse Nassau,ROMSTHAL-ECKARDROTH,1861,jewish_population,162
GER,Hesse Nassau,ROMSTHAL-ECKARDROTH,1861,synagogues,TRUE
GER,Hesse Nassau,ROMSTHAL-ECKARDROTH,1861,total_population,162
GER,Hesse Nassau,ROMSTHAL-ECKARDROTH,1933,jewish_population,24
GER,Hesse Nassau,ROSENTHAL,,initial_jewish_settlement,16XX
GER,Hesse Nassau,ROSENTHAL,,formal_community_foundation,
GER,Hesse Nassau,ROSENTHAL,1861,jewish_population,63
GER,Hesse Nassau,ROSENTHAL,1933,jewish_population,27
GER,Hesse Nassau,ROSENTHAL,,pre_deportation_population,27
