ejl_line,code,name,region,country,presence_type,year_approx,year_code,source,area,index_sht,src,lon,lat
6234,WGLC_KLC_WRZ,WIERZBNIK-STARACHOWICE,Kielce,Poland,community_present,1850,18MX,a J. community established itself by the mid-19th cent.,West Galicia,,GLC_PRU,21.08333333,51.05
6235,POL_STNL_WRZ,WIERZBOWIEC,Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 131.,Congress Poland,,GLC_PRU,,
6242,VLN_VLK_VLYY,WILEJKA,Vilnius,Poland,community_present,1775,17LX,community grew rapidly in the late 18th cent.,Russian Empire,0402Vl1,SHTETLS,26.91666667,54.5
6250,GLC_LWW_WNN,WINNIKI,Lwow,Poland,community_present,1915,19EX,The J. community of 40-50 families,Galicia,,GLC_PRU,24.1,49.81666667
6257,WGLC_WRS_WNZ,WIONZOWNA,Warsaw,Poland,jews_arrived,1875,18LX,J. settlement ... developed in the second half of the 19th cent.,West Galicia,,GLC_PRU,21.31666667,52.16666667
6258,POL_WRS_WSK,WISKITKI,Warsaw,Poland,jews_present,1715,17EX,Jews lived there from the early 18th cent.,Congress Poland,,GLC_PRU,20.4,52.08333333
6259,WGLC_KLC_WSL,WISLICA,Kielce,Poland,first_mention,1514,1514,Jews are first mentioned in 1514,West Galicia,,GLC_PRU,20.68333333,50.35
6260,GLC_KRK_WSN,WISNICZ NOWY,Cracow,Poland,community_present,1650,16MX,A large part of the 200-family J. community fled during the mid-17th cent.,Galicia,,GLC_PRU,20.46666667,49.91666667
6261,VLH_KRM_VSHN,WISNIOWIEC,Volhinia,Poland,jews_arrived,1575,15LX,The J. settlement dates from the second half of the 16th cent.,Russian Empire,0806Nv3,SHTETLS,25.75,49.9
6263,WGLC_LBL_WSZ,WISZNICE,Lublin,Poland,jews_arrived,1775,17LX,Jews settled in the late 18th cent.,West Galicia,,GLC_PRU,23.21666667,51.8
6264,VLN_OSH_VSHN,WISZNIEW,Vilnius,Poland,jews_arrived,1775,17LX,Jews settled in the late 18th cent.,Russian Empire,0405Vs1,SHTETLS,26.23333333,54.13333333
6265,GLC_TRN_WTK,WITKOW NOWY,Tarnopol,Poland,jews_present,1715,17EX,Jews lived there from the early 18th cent.,Galicia,,GLC_PRU,24.48333333,50.31666667
6273,SWL_SVL_WZJN,WIZAJNY,Suwalki,Poland,jews_present,1646,1646,Jews were present from 1646,Russian Empire,5901Vz1,SHTETLS,22.85,54.36666667
6274,LMZ_LMZ_WZN,WIZNA,Lomza,Poland,jews_present,1765,1765,In 1765 W. had 16 J. families,Russian Empire,5401Vz1,SHTETLS,22.38333333,53.2
6275,POL_LDZ_WLD,WLADYSLAWOW-RUSSOCICE,Lodz,Poland,jews_arrived,1775,17LX,Jews settled here in the late 18th cent.,Congress Poland,,GLC_PRU,18.48333333,52.1
6276,POL_WRS_WLC,WLOCLAWEK,Warsaw,Poland,jews_present,1500,15XX,Jews did business at trade fairs here as early as the 16th cent.,Congress Poland,,GLC_PRU,19.03333333,52.65
6277,POL_LBL_WLD,WLODAWA,Lublin,Poland,first_mention,1500,15XX,Jews are mentioned in the 16th cent.,Congress Poland,,GLC_PRU,23.55,51.55
6278,GRD_BRS_WLDW,WLODAWKA,Grodno,Poland,POP,1921,1921,The J. pop. in 1921 was 271,Russian Empire,1102Vl1,SHTETLS,,
6279,VLH_LTS_VLDY,WLODIMIERZEC,Volhinia,Poland,jews_present,1600,16XX,Jews were present in the 17th cent.,Russian Empire,0807Vl1,SHTETLS,26.13333333,51.41666667
6280,VLH_VLD_VLDY,WLODZIMIERZ WOLYNSKI,Volhinia,Poland,first_mention,1171,1171,Jews are first recorded in 1171,Russian Empire,0802Vl1,SHTETLS,24.33333333,50.85
6282,POL_WRS_WLK,WLOKI PIASKI,Warsaw,Poland,POP,1921,1921,The J. pop. in 1921 was 111,Congress Poland,,GLC_PRU,19.66666667,52.85
6283,WGLC_KLC_WLS,WLOSZCZOWA,Kielce,Poland,first_mention,1600,16XX,Jews are first mentioned in the 17th cent.,West Galicia,,GLC_PRU,19.96666667,50.85
6284,WGLC_KLC_WDZ,WODZISLAW,Kielce,Poland,jews_present,1000,10XX,Jews may have been present as early as the 11th cent.,West Galicia,,GLC_PRU,20.2,50.53333333
6289,WGLC_LBL_WHY,WOHYN,Lublin,Poland,jews_present,1566,1566,Two J. families were present in 1566,West Galicia,,GLC_PRU,22.78333333,51.75
6290,WGLC_LBL_WSL,WOISLAWICE,Lublin,Poland,first_mention,1400,14XX,Jews are mentioned in the 15th and 16th cents.,West Galicia,,GLC_PRU,23.55,50.91666667
6291,GLC_KRK_WJN,WOJNICZ,Cracow,Poland,jews_arrived,1700,17XX,Jews apparently settled in the 18th cent.,Galicia,,GLC_PRU,20.83333333,49.96666667
6292,GLC_STNL_WJN,WOJNILOW,Stanislawow,Poland,community_present,1675,16LX,"The community, dating from the late 17th cent.",Galicia,,GLC_PRU,24.5,49.13333333
6293,GLC_LWW_WJT,WOJTKOWA,Lwow,Poland,POP,1921,1921,The J. pop. in 1921 was 113,Galicia,,GLC_PRU,22.56666667,49.56666667
6294,POL_LDZ_WLK,WOLA KZHYSHTOPORSKA,Lodz,Poland,POP,1921,1921,Sixty-two Jews lived here in 1921,Congress Poland,,GLC_PRU,19.58333333,51.35
6295,GLC_LWW_WLM,WOLA MICHOWA,Lwow,Poland,POP,1921,1921,The J. pop. in 1921 was 148,Galicia,,GLC_PRU,22.15,49.23333333
6296,WGLC_KLC_WLN,WOLANOW,Kielce,Poland,jews_arrived,1915,19EX,Jews first settled in the early 19th cent,West Galicia,,GLC_PRU,20.96666667,51.38333333
6297,GLC_LWW_WLZ,WOLA ZARCZYCKA,Lwow,Poland,POP,1921,1921,The J. pop. in 1921 was 101,Galicia,,GLC_PRU,22.25,50.3
6299,POL_LDZ_WLB,WOLBOZH,Lodz,Poland,community_founded,1830,1830,community was organized when the hasidic court... was established in the 1830s,Congress Poland,,GLC_PRU,19.83333333,51.5
6300,WGLC_KLC_WLB,WOLBROM,Kielce,Poland,first_mention,1715,17EX,Jews are mentioned in the early 18th cent.,West Galicia,,GLC_PRU,19.76666667,50.36666667
6307,GRD_VLK_VWKV,WOLKOWYSK,Grodno,Poland,jews_arrived,1500,15XX,Jews first settled in the 16th cent.,Russian Empire,1105Vl1,SHTETLS,24.45,53.15
6309,POL_PMR_WLL,WOLLIN,Pomerania,Germany,jews_arrived,1800,18XX,Jews only arrived in W. in the 19th cent.,Congress Poland,,GLC_PRU,14.6125,53.84305556
6312,WGLC_WRS_WLM,WOLOMIN,Warsaw,Poland,jews_arrived,1875,18LX,Jews settled towards the end of the 19th cent.,West Galicia,,GLC_PRU,21.25,52.35
6313,GLC_STNL_WLS,WOLOSKA WIES,Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 216,Galicia,,GLC_PRU,23.85,49.06666667
6314,VLN_OSH_VLZH,WOLOZYN,Vilnius,Poland,community_present,1766,1766,A community of 383 existed in 1766,Russian Empire,0405Vl1,SHTETLS,26.53333333,54.08333333
6315,GRD_GRD_VLP,WOLPA,Grodno,Poland,jews_arrived,1575,15LX,J. settlement commenced in the second half of the 16th cent.,Russian Empire,1101Vl3,SHTETLS,24.36666667,53.36666667
6316,PRU_PZN_WLS,WOLSZTYN,Poznan,Poland,jews_arrived,1530,1530,The first Jews arrived in 1530,Posen,,GLC_PRU,16.13333333,52.11666667
6317,WGLC_KLC_WNC,WONCHOCK,Kielce,Poland,jews_present,1800,18XX,A few dozen families were present in the 19th cent.,West Galicia,,GLC_PRU,21.01666667,51.06666667
6318,LMZ_OST_WSW,WONSEWO,Lomza,Poland,jews_present,1765,1765,"In 1765, 95 Jews lived in W.",Russian Empire,5405Vn1,SHTETLS,21.66666667,52.88333333
6319,LMZ_SHC_WSSZ,WONSOSZ,Lomza,Poland,community_present,1800,18XX,The J. community grew in the 19th cent.,Russian Empire,5407Vn1,SHTETLS,22.31666667,53.51666667
6320,WGLC_LBL_WNW,WONWOLNICA,Lublin,Poland,jews_arrived,1600,16XX,J. settlement commenced in the 17th cent.,West Galicia,,GLC_PRU,22.13333333,51.28333333
6321,PRU_OST_WRM,WORMDITT,East Prussia,Germany,jews_arrived,c.1800,c.1800,Jews settled in W. c. 1800.,Ostpreu��,,GLC_PRU,20.13333333,54.11666667
6323,VLN_VLN_VRNY,WORNIANY,Vilnius,Poland,jews_arrived,1775,17LX,Jews arrived apparently in the second half of the 18th cent.,Russian Empire,0401Vr1,SHTETLS,26.01666667,54.73333333
6324,GLC_STNL_WRC,WOROCHTA,Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 196.,Galicia,,GLC_PRU,24.56666667,48.28333333
6325,VLN_LD_VRNV,WORONOWO,Vilnius,Poland,jews_present,1775,17LX,A few J. families may have been present at the turn of the 18th cent.,Russian Empire,0404Vr1,SHTETLS,25.33333333,54.15
6327,PRU_PZN_WRN,WRONKI,Poznan,Poland,jews_arrived,1575,15LX,first Jews probably settled in the late 16th cent.,Posen,,GLC_PRU,16.4,52.71666667
6328,PRU_PZN_WRZ,WRZESNIA,Poznan,Poland,jews_present,1450,14MX,Jews were present from the founding of the town in the mid14th cent.,Posen,,GLC_PRU,17.58333333,52.31666667
6329,MNS_NVG_VSLY,WSIELUB,Minsk,Poland,jews_arrived,1500,15XX,Jews are believed to have arrived in the 16th cent.,Russian Empire,2206Vs1,SHTETLS,25.8,53.71666667
6332,GLC_LWW_WUL,WULKA MAZOWIECKA,Lwow,Poland,POP,1921,1921,The J. pop. in 1921 was 136.,Galicia,,GLC_PRU,23.86666667,50.25
6336,GLC_LWW_WYB,WYBRANOWKA,Lwow,Poland,POP,1921,1921,The J. pop. in 1921 was 101,Galicia,,GLC_PRU,24.21666667,49.55
6337,WGLC_KLC_WYS,WYSMIERZYCE,Kielce,Poland,jews_arrived,1800,18XX,Jews first settled in the 19th cent.,West Galicia,,GLC_PRU,20.83333333,51.61666667
6338,VLH_RVN_VYST,WYSOCK,Volhinia,Poland,community_present,1615,16EX,"A community, attached to Pinsk, existed from the early 17th cent.",Russian Empire,0811Vy1,SHTETLS,26.65,51.73333333
6339,GLC_LWW_WYS,WYSOCKO NIZNE,Lwow,Poland,POP,1921,1921,The J. pop. in 1921 was 141,Galicia,,GLC_PRU,23.01666667,49.03333333
6341,WGLC_LBL_WYS,WYSOKIE,Lublin,Poland,jews_present,1750,17MX,A few dozen Jews were present in the mid-18th cent.,West Galicia,,GLC_PRU,22.66666667,50.91666667
6342,GRD_BRS_VYSK,WYSOKIE LITEWSKIE,Grodno,Poland,jews_arrived,1550,15MX,Jews settled in the mid-l6th cent.,Russian Empire,1102Vy1,SHTETLS,23.36666667,52.36666667
6343,LMZ_PLN_WYSK,WYSOKIE MAZOWIECKIE,Lomza,Poland,jews_present,1600,16XX,Jews lived there from the 17th cent.,Russian Empire,5403Mz1,SHTETLS,22.51666667,52.91666667
6344,WGLC_WRS_WYS,WYSZKOW,Warsaw,Poland,jews_present,1600,16XX,Jews probably first lived there in the 17th cent.,West Galicia,,GLC_PRU,21.46666667,52.6
6345,POL_WRS_WYS,WYSZOGROD,Warsaw,Poland,jews_arrived,1400,14XX,J. settlement began in the 15th cent.,Congress Poland,,GLC_PRU,20.2,52.38333333
6347,VLH_KRM_VYSH,WYZHGRODEK,Volhinia,Poland,POP,1897,1897,"The J. pop. stood at 1,078 (half the total) in 1897",Russian Empire,0806Vy1,SHTETLS,25.96666667,49.76666667
6349,PLT_PRT_YHTY,YAGOTIN,Poltava,Ukraine,jews_arrived,1875,18LX,Jews settled in the late 19th cent.,Russian Empire,3312Ig1,SHTETLS,31.76666667,50.28333333
6350,TRD_ILT_YLT,YALTA,Taurida,Russia,jews_arrived,1815,18EX,Jews settled in the early 19th cent.,Russian Empire,4107Il1,SHTETLS,34.16666667,44.5
6351,PDL_MGL_YLTS,YALTUSHKOV,Podolia,Ukraine,POP,1784,1784,Jews numbered 192 in 1784,Russian Empire,3208Il1,SHTETLS,27.5,48.98333333
6352,PDL_IMP_YMPL,YAMPOL (I),Podolia,Ukraine,jews_arrived,1675,16LX,Jews probably settled in the late 17th cent.,Russian Empire,3212Im1,SHTETLS,28.28333333,48.25
6353,VLH_KRM_YMPL,YAMPOL (II),Volhinia,Ukraine,jews_arrived,1615,16EX,Jews probably settled in the early 17th cent.,Russian Empire,0806Im1,SHTETLS,26.25,49.96666667
6354,VTB_VTB_YNVC,YANOVICHI,Vitebsk,Belorussia,community_present,1675,16LX,The J. community dates from the late 17th cent.,Russian Empire,0501In1,SHTETLS,30.7,55.3
6356,VLH_ZHT_IVNP,YANUSHPOL,Volhinia,Ukraine,first_mention,1569,1569,Jews are first mentioned in 1569,Russian Empire,0801In1,SHTETLS,28.21666667,49.85
6357,SML_DKH_YRTS,YARCEVO,Smolensk,Russia,jews_arrived,1875,18LX,Jews probably settled in the late 19th cent.,Russian Empire,4006Ir1,SHTETLS,32.7,55.06666667
6358,PDL_PRS_YRML,YARMOLINTSY,Podolia,Ukraine,POP,1766,1766,The J. pop. was 253 in 1765,Russian Empire,3210Ir1,SHTETLS,26.83333333,49.2
6360,PDL_IMP_YRH,YARUGHA,Podolia,Ukraine,POP,2765,2765,Jews numbered 63 in 1765,Russian Empire,3212Ir1,SHTETLS,28.05,48.33333333
6361,PDL_MGL_YRYS,YARYSHEV,Podolia,Ukraine,POP,1765,1765,The J. pop. was 438 in 1765,Russian Empire,3208Ir1,SHTETLS,27.63333333,48.53333333
6363,KHR_ANN_YSNV,YASENEVO,Kherson,Ukraine,POP,1897,1897,Jews numbered 573 ... in 1897,Russian Empire,4703Is1,SHTETLS,30.03333333,47.88333333
6365,KHR_KHR_PLYS,YEFINGAR,Kherson,Ukraine,community_founded,1915,19EX,founded as a J. settlement in 1807-09,Russian Empire,4701Ef1,SHTETLS,32.31666667,47.4
6369,TRD_EVP_YVPT,YEVPATORIA,Taurida,Russia,jews_arrived,1810,1810,The first J. families settled around 1810,Russian Empire,4104Ev1,SHTETLS,33.35,45.2
6371,VLH_DBN_OZRY,YEZIORANY,Volhinia,Poland,community_founded,1848,1848,founded in 1848 as a J. farm settlement,Russian Empire,0803Oz1,SHTETLS,26.03333333,50.46666667
6373,KVN_TLS_YLK,YLAKIAI,Kovno,Lithuania,community_founded,1915,19EX,community was established in the beginning of the 19th cent.,Russian Empire,1706Il1,SHTETLS,21.85,56.28333333
6375,VTB_DRS_YKHV,YUKHOVICHI,Vitebsk,Belorussia,POP,1897,1897,The J. pop. was 336 in 1897,Russian Empire,0505Ik1,SHTETLS,28.65,56.03333333
6376,MNS_RCH_YRVC,YUREVICHI,Minsk,Belorussia,first_mention,1775,17LX,Jews are first mentioned in the late 18th cent.,Russian Empire,2208Ir1,SHTETLS,29.53333333,51.95
6379,KV_LPV_SKLV,YUSTYNGRAD-SOKOLKA,Kiev,Ukraine,POP,1897,1897,"The J. pop. was 2,521 in 1897",Russian Empire,1606Is1,SHTETLS,30.13333333,49.01666667
6380,PDL_BLT_YSYP,YUZEFPOL,Podolia,Ukraine,jews_arrived,1850,18MX,Jews settled in the mid-18th cent.,Russian Empire,3202Iz1,SHTETLS,30.78333333,48.25
6383,GLC_STNL_ZB,ZABIE,Stanislawow,Poland,community_founded,1880,1880,The Jews were organized as an independent community in the 1880s,Galicia,,GLC_PRU,24.8,48.15
6384,GRD_KBR_ZHBN,ZABINKA,Grodno,Poland,jews_arrived,1875,18LX,developing after the arrival of the railroad in the late 19th cent.,Russian Empire,1106Zb1,SHTETLS,24.01666667,52.2
6386,GLC_STNL_ZBL,ZABLOTOW,Stanislawow,Poland,jews_arrived,1715,17EX,Jews settled here in the early 18th cent.,Galicia,,GLC_PRU,25.28333333,48.46666667
6387,GRD_BLS_ZBLD,ZABLUDOW,Grodno,Poland,jews_arrived,1575,15LX,Jews first arrived in the late 16th cent.,Russian Empire,1103Zb1,SHTETLS,23.35,53.01666667
6389,KV_CHR_ZHBT,ZABOTIN,Kiev,Ukraine,jews_present,1765,1765,Five J. families were present in 1765,Russian Empire,1611Zb1,SHTETLS,32.15,49.15
6396,PDL_OLG_ZHNT,ZAGNITKOV,Podolia,Ukraine,jews_present,1765,1765,Fourteen Jews were present in 1765,Russian Empire,3209Zg1,SHTETLS,28.9,48.05
6397,POL_LDZ_ZGR,ZAGOROW,Lodz,Poland,POP,1897,1897,In 1897 the J. pop. was 658 (22% of the total),Congress Poland,,GLC_PRU,17.9,52.16666667
6398,GLC_LWW_ZGR,ZAGORZ,Lwow,Poland,jews_arrived,1875,18LX,Jews began arriving ... in the second half of the 19th cent.,Galicia,,GLC_PRU,22.26666667,49.51666667
6400,POL_KLC_ZGR,ZAGORZE (II),Kielce,Poland,jews_arrived,1880,1880,J. settlement commenced in 1880,Congress Poland,,GLC_PRU,19.18333333,50.3
6402,MGL_MST_ZKHR,ZAKHARINO,Mogilev,Russia,POP,1897,1897,The J. pop. was 538 in 1847 and 566 in 1897.,Russian Empire,2306Zk1,SHTETLS,32.31666667,54.11666667
6404,GLC_KRK_ZKL,ZAKLICZYN,Cracow,Poland,jews_arrived,1675,16LX,Jews settled in the second half of the 17th cent.,Galicia,,GLC_PRU,20.81666667,49.86666667
6405,WGLC_LBL_ZKL,ZAKLIKOW,Lublin,Poland,jews_arrived,1575,15LX,Jews first settled in the late 16th cent.,West Galicia,,GLC_PRU,22.11666667,50.76666667
6406,GLC_KRK_ZKP,ZAKOPANE,Cracow,Poland,jews_arrived,1775,17LX,Jews first settled in the late 18th cent.,Galicia,,GLC_PRU,19.96666667,49.3
6407,POL_WRS_ZKR,ZAKROCZYM,Warsaw,Poland,community_present,1400,14XX,A small community existed in the 15th cent.,Congress Poland,,GLC_PRU,20.63333333,52.43333333
6408,WGLC_LBL_ZKR,ZAKRZOWEK,Lublin,Poland,POP,1875,18LX,The J. pop. was 169 in the late 19th cent. and 408 in 1921.,West Galicia,,GLC_PRU,22.4,50.95
6413,POL_TRN_ZLS,ZALESZCZYKI,Tarnopol,Poland,jews_arrived,1715,17EX,Jews were apparently among the founders of the town in the early 18th cent.,Galicia,,GLC_PRU,25.73333333,48.65
6414,GLC_TRN_ZLZ,ZALOZCE,Tarnopol,Poland,jews_present,1615,16EX,Jews were found in Z. from the early 17th cent.,Galicia,,GLC_PRU,25.36666667,49.78333333
6416,GLC_STNL_ZLU,ZALUKIEW,Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 120,Galicia,,GLC_PRU,24.7,49.11666667
6419,LMZ_LMZ_ZMBR,ZAMBROW,Lomza,Poland,community_founded,1829,1829,The community was established in 1829,Russian Empire,5401Zm1,SHTETLS,22.25,52.98333333
6420,WGLC_LBL_ZMK,ZAMEK MODLIBORZYCKI,Lublin,Poland,POP,1921,1921,"The J. pop. stood at 150 (total 1,877) in 1921",West Galicia,,GLC_PRU,22.33333333,50.75
6421,PDL_NV_ZMKH,ZAMIEKHOV,Podolia,Ukraine,first_mention,1734,1734,"In 1734, 30 Jews were murdered in a Haidamak raid",Russian Empire,3211Zm1,SHTETLS,27.36666667,48.86666667
6422,WGLC_LBL_ZMS,ZAMOSC,Lublin,Poland,jews_arrived,1587,1587,first Jews were Sephardim... arriving in 1587,West Galicia,,GLC_PRU,23.25,50.71666667
6428,EKT_ALK_ZPRZ,ZAPOROZHE,Yekaterinoslav,Ukraine,jews_present,1816,1816,Seven Jews were living in Z. in 1816,Russian Empire,1305Al1,SHTETLS,35.18333333,47.81666667
6430,KVN_NVL_ZRS,ZARASAI,Kovno,Lithuania,jews_arrived,1838,1838,Jews from Troki requested permission ... to settle in Z. in 1838,Russian Empire,1703Nv1,SHTETLS,26.25,55.73333333
6431,LMZ_OST_ZRBY,ZAREMBY KOSCIELNE,Lomza,Poland,community_present,1675,16LX,An organized community existed in the second half of the 17th cent.,Russian Empire,5405Zr1,SHTETLS,22.13333333,52.75
6432,KVN_TLS_ZRN,ZARENAI,Kovno,Lithuania,community_present,1900,19XX,Until WWI ... built houses ... and rented them to Jews,Russian Empire,1706Zr1,SHTETLS,22.2,55.83333333
6433,POL_KLC_ZRK,ZARKI,Kielce,Poland,community_founded,1675,16LX,forming an organized community by the late 17th cent.,Congress Poland,,GLC_PRU,19.38333333,50.63333333
6435,POL_KLC_ZRN,ZARNOWIEC,Kielce,Poland,community_present,1791,1791,A J. community of 386 residents ... is mentioned in 1791,West Galicia,,GLC_PRU,19.86666667,50.48333333
6436,GLC_LWW_ZRS,ZARSZYN,Lwow,Poland,jews_arrived,1775,17LX,J. settlement commenced in the late 18th cent.,Galicia,,GLC_PRU,22.01666667,49.58333333
6439,KV_TRS_ZHSH,ZASHKOV,Kiev,Ukraine,jews_present,1800,18XX,A small number of Jews were present in the 18th cent.,Russian Empire,1609Zs1,SHTETLS,30.1,49.25
6440,VLN_DSN_ZSKV,ZASKIEWICZE,Vilnius,Poland,jews_arrived,1875,18LX,Jews probably arrived in the late 19th cent.,Russian Empire,0403Zs1,SHTETLS,26.61666667,54.4
6441,MNS_MNS_ZSLW,ZASLAVL,Minsk,Belorussia,jews_arrived,1850,18MX,Jews probably settled in the mid-18th cent.,Russian Empire,2201Zs1,SHTETLS,27.28333333,54
6442,VLN_TRK_ZSL,ZASLIAI,Vilnius,Lithuania,POP,1897,1897,"The J. pop. in 1897 was 1,325 (67% of the total)",Russian Empire,0407Zs1,SHTETLS,24.6,54.86666667
6446,EKT_MRP_ZTSH,ZATISHIE,Yekaterinoslav,Ukraine,POP,1926,1926,Jews numbered 527 (total 708) in 1897 and 449 in 1926,Russian Empire,1305Zt1,SHTETLS,37.33333333,47.51666667
6447,GLC_KRK_ZTR,ZATOR,Cracow,Poland,community_present,1475,14LX,one of the 61 existing in Poland at the end of the Middle Ages,Galicia,,GLC_PRU,19.45,49.98333333
6449,MGL_MGL_ZVRZ,ZAVEREZHYE,Mogilev,Belorussia,community_founded,1835,1835,founded as a J. colony in 1835,Russian Empire,2301Zv1,SHTETLS,30.05,53.83333333
6453,GLC_TRN_ZWL,ZAWALOW,Tarnopol,Poland,jews_arrived,1550,15MX,Jews were among the mid-16th cent. founders of the town,Galicia,,GLC_PRU,25.03333333,49.2
6455,POL_KLC_ZWC,ZAWICHOST,Kielce,Poland,jews_arrived,1715,17EX,Jews arrived in the early 18th cent.,Congress Poland,,GLC_PRU,21.85,50.8
6456,POL_KLC_ZWR,ZAWIERCIE,Kielce,Poland,jews_arrived,1675,16LX,Jews were permitted to settle... in the late 17th cent.,Congress Poland,,GLC_PRU,19.43333333,50.5
6458,GLC_STNL_ZWJ,ZAWOJ,Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 126,Galicia,,GLC_PRU,,
6460,LMZ_KLN_ZBJN,ZBOJNIA,Lomza,Poland,POP,1921,1921,The J. pop. in 1921 was 109,Russian Empire,5402Zb1,SHTETLS,21.8,53.25
6461,PRU_PZN_ZBN,ZBONSZYN,Poznan,Poland,community_present,1765,1765,A community of 89 Jews was present in 1765,Posen,,GLC_PRU,15.93333333,52.25
6463,GLC_TRN_ZBR,ZBOROW,Tarnopol,Poland,first_mention,1680,1680,Jews were first recorded in Z. in the 1680s,Galicia,,GLC_PRU,25.15,49.66666667
6465,POL_LBL_ZBU,ZBUCZYN,Lublin,Poland,jews_present,1700,17XX,Jews were probably present in the 18th cent.,West Galicia,,GLC_PRU,22.43333333,52.08333333
6467,VLH_OST_ZDLB,ZDOLBUNOW,Volhinia,Poland,POP,1903,1903,The J. pop. expanded rapidly after Z. became an important railroad junction in 1903,Russian Empire,0810Zd1,SHTETLS,26.25,50.51666667
6468,POL_LDZ_ZDU,ZDUNSKA WOLA,Lodz,Poland,jews_arrived,1788,1788,Jews first settled here in 1788,Congress Poland,,GLC_PRU,18.93333333,51.6
6469,GRD_SLN_DZYT,ZDZIECIOL,Grodno,Poland,jews_arrived,1580,1580,Jews settled here around 1580,Russian Empire,1108Dt1,SHTETLS,25.4,53.46666667
6473,KVN_PNV_ZMLS,ZEIMELIS,Kovno,Lithuania,community_present,1700,17XX,"Dating from the 18th cent., the J. community was one of the oldest in Lithuania",Russian Empire,1704Zm1,SHTETLS,24,56.28333333
6475,POL_LBL_ZLC,ZELECHOW,Lublin,Poland,jews_arrived,1615,16EX,J. settlement commenced in the first half of the 17th cent.,West Galicia,,GLC_PRU,21.9,51.81666667
6476,EKT_MRP_ZLNP,ZELENOPOLE,Yekaterinoslav,Ukraine,community_founded,1853,1853,founded Z. as a J. colony in 1853,Russian Empire,1305Zl1,SHTETLS,36.85,47.55
6479,POL_LDZ_ZLW,ZELOW,Lodz,Poland,jews_arrived,1850,18MX,Jews who settled here in the mid-19th cent.,Congress Poland,,GLC_PRU,19.23333333,51.46666667
6483,KVN_VL'_ZLV,ZELVA,Kovno,Lithuania,community_present,1600,16XX,one of the oldest in Lithuania,Russian Empire,1702Pz1,SHTETLS,25.1,55.21666667
6484,GRD_VLK_ZLV,ZELWA,Grodno,Poland,jews_arrived,1600,16XX,J. merchants apparently settled in the 17th cent.,Russian Empire,1105Zl1,SHTETLS,24.81666667,53.15
6485,KVN_RSS_ZMCN,ZEMAICIU-NAUMIESTIS,Kovno,Lithuania,jews_arrived,1600,16XX,Jews first settled here in the 17th cent.,Russian Empire,1705Al1,SHTETLS,21.7,55.36666667
6486,MNS_BRS_ZMBN,ZEMBIN,Minsk,Belorussia,jews_arrived,1775,17LX,Jews probably settled in the late 18th cent.,Russian Empire,2203Zm1,SHTETLS,28.21666667,54.36666667
6496,POL_LDZ_ZGZ,ZGIEZH,Lodz,Poland,jews_arrived,1750,17MX,Jews first appeared in the mid-18th cent.,Congress Poland,,GLC_PRU,19.41666667,51.85
6498,GLC_KRK_ZHB,ZHABNO,Cracow,Poland,jews_arrived,1575,15LX,Jews first settled in the late 16th cent.,Galicia,,GLC_PRU,20.9,50.13333333
6499,PDL_OLG_ZHBK,ZHABOKRICH,Podolia,Ukraine,POP,1765,1765,Jews numbered 41 in 1765,Russian Empire,3209Zb1,SHTETLS,28.98333333,48.38333333
6500,POL_LDZ_ZHR,ZHARNOW,Lodz,Poland,jews_present,1775,17LX,Jews were not permitted to live here until the 1790s.,West Galicia,,GLC_PRU,20.18333333,51.25
