line_id,code,jg_id,index_sht,prov,dist,name,presence_type,year_code,upper_bound,lower_bound,mid_range,source,ziv_yearcode,note,lon,lat,area,enc_name,enc_page,entry_source,geom_source
2038,POD_NVU_ZHVN,-1057766,3211Zv1,Podolia,Novaia Ushitsa,Zhvanchik,jews_arrived,17XX,1800,1700,1750,"Jews arrived in the 18th cent., numbering 22 in 1765 and increasing to 638 (21% of the total) in 1897. In 1923, in the Soviet period, the J. pop. stood at 556. A J. council (soviet) was active in th",17EX,,26.98333333,48.76666667,Pale,VELIKIT ZHVANCHIK,1381,Ziv,jg
2039,PSK_VLK_VLKL,-3029851,3402Vl1,Pskov,Velikie Luki,Velikie Luki,jews_present,18MX,1875,1850,1850,"J. settlement probably began in the mid-19th cent. Only 19 Jews were present in 1861. In 1869, Jews from Nevel whose homes had burned down were given permission to reside in V. The principal occupation of the Jews",18MX,,30.53333333,56.33333333,Mainland Russia,VELIKIYE LUKI,1381,Ziv,jg
2040,KVN_KVN_VLNY,-2620454,1701Vl1,Kovno,Kovno,Veliony,jews_arrived,14XX,1500,1400,1450,"The first Jews arrived here in the 15th cent. In wWwI the Russians expelled all the Jews, some of whom returned after the war. In the 1920s a secular J. community existed in V. In 1923 the J. pop. was 33",14EX,,23.28333333,55.08333333,Pale,VELIUONA,1382,Ziv,jg
2041,VTB_VLZ_VLZH,-3029984,0502Vl1,Vitebsk,Velizh,Velizh,jews_arrived,17MX,1775,1750,1750,"Jews probably settled in the mid-18th cent. Their pop. rose from about 300 in 1797 to 3,080 in 1847 and 5,989 (total 12,193) in 1897. In 1823-35, a number of Jews stood trial in a blood libel. They were finally exonerat",17MX,,31.2,55.6,Pale,VELIZH,1382,Ziv,jg
2042,CRL_VND_VNDV,-3214120,1903Vn1,Courland,Vindava,Vindava,jews_present,16XX,1700,1600,1650,"There was a J. presence from the 17th cent. but the community only began to develop under Russian rule from 1795, reaching a pop. of 1,407 (total 5,872) in 1881. Thereafter emigration",16EX,,21.56666667,57.38333333,Mainland Russia,VENTSPILS,1386,Ziv,jg
2043,POD_NVU_VRBV,-1057883,3211Vr1,Podolia,Novaia Ushitsa,Verbovets,jews_arrived,19XX,1765,1765,1765,"The J. pop. was 229 in 1765 and 2,213 (total 6,371)",17EX,,27.43333333,48.73333333,Pale,VERBOVETS,1386,Ziv,jg
2044,POD_MGL_VRKH,-1058049,3208Vr1,Podolia,Mogilev,Verkhovka,POP,1897,1897,1897,1897,"The J. pop. was 251 (total 1,344) in 1897 and 148 in 1926. The Germans captured V. in mid-July 1941 and in the early fall expelled the Jews to the Yaltushkov ghetto, where they shared the fate of the",18EX,,27.66666667,48.91666667,Pale,VERHOVKA (I),1387,Ziv,jg
2045,POD_BRT_VRKH,-1058048,3203Vr1,Podolia,Bratslav,Verkhovka,POP,1765,1765,1765,1765,"The J. pop. was 105 in 1765 and 1,094 (total 3,091) in 1897, dropping to 420 in 1926. In fall 1941, under the Nazi occupation, over 1,000 Jews from Bukovina and Bessarabia were transferred there",17EX,,29.16666667,48.43333333,Pale,VERHOVKA (II),1387,Ziv,jg
2046,EKT_VRK_VRKH,-1057945,1304Vr1,Ekaterinoslav,Verkhnednieprovsk,Verkhnednieprovsk,jews_arrived,18EX,1850,1800,1825,"Jews settled in the early 19th cent. and numbered 2,058 (total 6,701) in 1897. A pogrom was staged in 1905. By 1939, under the Soviets, the J. pop. had dropped to 282. The Germans captured V. on 17 Aug.",18EX,,34.33333333,48.65,Mainland Russia,VERKHNEDNEPROVSK,1388,Ziv,jg
2047,KIV_SKV_VRKH,-1058050,1608Vr1,Kiev,Skvira,Verkhovnia,POP,1897,1897,1897,1897,"Jews numbered 316 (total 2,440) in 1897 and 104 in 1926 under the Soviets. The Jews who neither fled nor were evacuated perished under the German occupation (from 9 July 1941).",1897,,29.31666667,49.8,Pale,VERKHOVNIA,1388,Ziv,jg
2048,BSS_SRK_VRTZ,-2277585,0307Vr1,Bessarabia,Soroki,Vertiuzhany,community_founded,1838,1838,1838,1838,"Jews founded V. in 1838 and engaged mainly in growing wheat. Refugees from the pogroms in Russia in 1917 passing through V. were killed by antisemites. The J. pop. in 1930 was 1,84",,,28.53333333,48,Pale,VERTUJENI,1389,Ziv,jg
2049,EKT_ALK_VSL,-1058105,1302Vs1,Ekaterinoslav,Aleksandrovsk,Veselaia,community_founded,18MX,1875,1850,1850,"Jews from the Vitebsk and Mogilev region founded V. as a J. colony in the mid-19th cent. The J. pop. was 424 in 1858 and 436 in 1897, dropping to 134 under the Soviets in 1922. A J. school was in operation in 1909.",1845,מושבה חקלאית יהודית,36.61666667,47.68333333,Mainland Russia,VESOLYIA,1389,Ziv,jg
2050,MGL_GML_VTK,-1951259,2303Vt1,Mogilev,Gomel,Vietka,jews_arrived,17LX,1800,1775,1775,"Jews settled in the late 18th cent., reaching a pop. of 984 in 1847 and 3,726 (total 7,204) in 1897. Most Jews engaged in petty trade but there were also lumber merchants among them. J. property was damaged in riots in",17LX,,31.18333333,52.56666667,Pale,VETKA,1390,Ziv,jg
2051,VLH_OVR_VZVK,-1059068,0809Vz1,Volhynia,Ovruch,Viazovka,jews_arrived,18XX,1900,1800,1850,"Jews settled in the 19th cent., numbering 239 (total 1,178) in 1897 and 165 in 1926 under the Soviets. The few Jews who had neither fled nor been evacuated perished after the arrival of the Germans on 21 Aug. 1",18EX,,28.86666667,51.15,Pale,VIAZOVKA,1390,Ziv,jg
2052,KVN_VLK_VDZS,-2620548,1702Vd1,Kovno,Vilkomir,Vidzishki,community_present,18EX,1850,1800,1825,The J. community began early in the 19th cent. The J. pop. was 151 in 1897 (31% of the total) and 50 in 1940 (12%). All of V.'s Jews were killed in Ukmerge on 5 Sept. 1941.,18EX,,24.86666667,55.3,Pale,VIDISKIAI,1391,Ziv,jg
2053,KVN_RSS_VDKL,-2620552,1705Vd1,Kovno,Rossieny,Vidukli,jews_arrived,16XX,1700,1600,1650,Jews began settling in the 17th cent. Germany's entry into V. in April 1915 preempted Russia's planned expulsion of the Jews. The J. pop. in 1940 was about 160 (about 21% of the total). After Germany's invasion in,16EX,,22.9,55.4,Pale,VIDUKLE,1391,Ziv,jg
2054,KVN_SHV_VKSH,-2620560,1707Vk1,Kovno,Shavli,Viekshnia,jews_arrived,16XX,1700,1600,1650,"Jews first settled here in the 17th cent. A conflagration in 1886 caused many Jews to emigrate to South Africa, the U.S., and Eretz Israel. The J. pop. in 1897 was 1,646 (56% of the total). The Hov",18EX,,22.51666667,56.23333333,Pale,VIEKSNIAI,1391,Ziv,jg
2055,KVN_VLK_VSHN,-2620573,1702Vs1,Kovno,Vilkomir,Vieshinty,community_present,18EX,1850,1800,1825,"The J. community began in the early 19th cent. The synagogue, completed in 1882, was the community's religious and cultural center. The J. pop. in 1897 was 400 (54% of the total). In WWI the Jews",18EX,,24.98333333,55.7,Pale,VIESINTOS,1395,Ziv,jg
2056,VLN_TRK_EV,-2620587,0407Ev1,Vilna,Troki,Eve,jews_arrived,17LX,1800,1775,1775,Jews began settling at the end of the 18th cent. The J. pop. in 1897 was 647 (89% of the total). The Jews left V. in WWI when Cossacks set their homes on fire. Some returned after the war. The J. pop. in 19,17LX,,24.8,54.76666667,Pale,VIEVIS,1395,Ziv,jg
2057,VTB_RZH_VLNY,-3214256,0510Vl1,Vitebsk,Riezhitsa,Veleny,community_founded,1873,1873,1873,1873,The community was established after a large tanning factory was set up in 1873 by a wealthy Jew. The community numbered 300-400 (30% of the total) for most of its existence. All J. children attended a J. sch,1873,תנועה ציונית פעילה,26.95,56.55,Pale,VILANI,1396,Ziv,jg
2058,LVL_FLL_FLLN,-2626515,2109Fl1,Livland,Fellin,Fellin,community_founded,1860,1860,1860,1860,"The community was founded by Cantonists in the 1860s, soon maintaining a synagogue and cemetery and reaching a pop. of 241 in 1881. After WWI the J. pop. averaged around 25 families (in a total pop. of 12,000 people). About 40% of t",1860,,25.58333333,58.36666667,Mainland Russia,VILJANDI,1396,Ziv,jg
2059,SWL_VLK_VLKV,-2620625,5904Vl1,Suwalki,Volkovyshki,Volkovyshki,jews_arrived,15EX,1550,1500,1525,"Jews began settling here in the beginning of the 16th cent. when Queen Bona allotted wood to all of V.'s residents to build houses of worship, including a magnificent three-story synagogue w",15EX,תנועה ציונית פעילה,23.03333333,54.65,Congress Poland,VILKAVISKIS,1396,Ziv,jg
2060,KVN_KVN_VLK,-2620634,1701Vl3,Kovno,Kovno,Vilki,jews_arrived,17XX,1800,1700,1750,"Jews began settling here in the 18th cent. In 1859, V. had a synagogue and a yeshiva. The J. pop. in 1897 was 1,431 (71% of the total). During WWI, Russian soldiers rioted against the Jews, abusing men an",17EX,,23.58333333,55.05,Pale,VILKIJA,1379,Ziv,jg
2061,VLN_VLN_VLN,-2620663,0401Vl1,Vilna,Vilnius,Vilna,jews_present,14LX,1500,1475,1475,"Individual Jews were present sporadically from the late 15th cent. to the mid-16th cent., settling on lands outside municipal bounds that belonged to the bishop and nobility. In",14LX,"החלוץ, ביתר, פועלי ציון, הבונד",25.31666667,54.68333333,Pale,VILNA,1398,Ziv,jg
2062,POD_VNN_VNNT,-1058303,3204Vn1,Podolia,Vinnitsa,Vinnitsa,first_mention,1532,1532,1532,1532,"Jews are first mentioned in 1532. In 1648 they were murdered in the Chmielnicki massacres and in 1750 the Haidamaks attacked them. The J. pop. was 348 in 1765 and 11,689 in 1897. In the 19th cent., Jews owned the maj",1532,,28.48333333,49.23333333,Pale,VINNITSA,1403,Ziv,jg
2063,KIV_ZVN_VNGR,-1058306,1604Vn1,Kiev,Zvenigorodka,Vinograd,jews_present,17XX,1800,1700,1750,"A small number of Jews were present in the 18th cent. In 1897, the J. pop. reached 1,523 (total 4,064). Seven Jews were murdered in a pogrom on 13 Nov. 1918. In 1926, under the Soviets, the J. pop. was 1,108. Nearly all",17LX,,30.56666667,49.25,Pale,VINOGRAD,1404,Ziv,jg
2064,SWL_VLK_VRZH,-2620693,5904Vr1,Suwalki,Volkovyshki,Verzhbolovo,jews_arrived,16XX,1700,1600,1650,"Jews began settling here in the 17th cent. On the Shavuot holiday in 1790, a rabbi was executed in the wake of a blood libel. Antisemitism in the 1870s and 1880s caused many of V.'s",16EX,חובבי ציון,22.81666667,54.63333333,Congress Poland,VIRBALIS,1404,Ziv,jg
2065,SWL_MRM_RDVY,-2620721,5906Rd1,Suwalki,Mariampol,Ruda Vysokaia,POP,1923,1923,1923,1923,The J. pop. in 1923 was 80. The Jews were killed in the Holocaust.,18LX,,23.43333333,54.8,Congress Poland,VISAKIO-RUDA,1404,Ziv,jg
2066,VTB_DVN_VYSH,-3214358,0504Vy1,Vitebsk,Dvinsk,Vyshki,community_founded,17LX,1800,1775,1775,"The community was established at the turn of the 18th cent. and lived in straitened economic circumstances although constituting the town's majority (668 of 959 residents in 1897 and 423 of 750 in 1935). In the 1930s, the",17EX,,26.78333333,56.05,Pale,VISKI,1405,Ziv,jg
2067,SWL_VLK_VSHT,-2620738,5904Vs1,Suwalki,Volkovyshki,Vishtynets,community_present,1758,1758,1758,1758,"By 1758 there was an organized J. community. In 1878 a J. high school, in the spirit of Haskala, was founded. In 1897 the J. pop. was 799 (32% of the total). In the beginning of the 20th cent.",1758,תנועה ציונית פעילה,22.71666667,54.45,Congress Poland,VISTYTIS,1406,Ziv,jg
2068,VTB_VTB_VTBS,-1951346,0501Vt1,Vitebsk,Vitebsk,Vitebsk,first_mention,1551,1551,1551,1551,"Jews are first mentioned in 1551. In 1597, King Sigismund III of Poland banned their residence in the city but they nonetheless managed to lease inns under the auspices of the local nobility. In 1627, the local rule",1551,"איסור מגורים שלא נאכף 1597-1627, החלוץ",30.2,55.2,Pale,VITEBSK,1406,Ziv,jg
2069,POD_LTC_VLKV,-1058636,3206Vl1,Podolia,Letichev,Volkovintsy,first_mention,1737,1737,1737,1737,"Jews are first mentioned in 1737 and numbered 98 in 1784 and 1,168 (56% of the total) in 1897. In 1939, under the Soviets, the J. pop. was 764. The Germans occupied the town on 17 July 1941. In the 1941-",1737,,27.66666667,49.2,Pale,VOLKOVINTSY,1410,Ziv,jg
2070,VLH_STR_VLCH,-1058702,0812Vl1,Volhynia,Starokonstantinov,Volochisk,jews_arrived,17XX,1800,1700,1750,"Jews arrived in the 18th cent and numbered 774 in 1767. Jews were attacked in riots on 5 May 1881. With the town located on the Russian-Austrian border, Jews engaged in some smuggling and traded in farm pro",17EX,,26.16666667,49.53333333,Pale,VOLOCHISK,1411,Ziv,jg
2071,KIV_SKV_VLDR,-1058704,1608Vl1,Kiev,Skvira,Volodarka,POP,1765,1765,1765,1765,"Jews numbered 475 in 1765 and 2,079 (total 4,490) in 1897. V. was the birthplace of the well-known J. mathematician Salomon Loewenstein. Ukrainian gangs attacked the Jews in fall 1917 and in another pogrom on 3 Aug. 191",1765,,29.91666667,49.51666667,Pale,VOLODARKA,1411,Ziv,jg
2072,VLH_ZHT_GRSH,-1058711,0801Gr1,Volhynia,Zhitomir,Goroshki,POP,1897,1897,1897,1897,"The J. pop. in 1897 was 2,018 (total 3,228). In 1929, under the Soviets, the J. pop. included 251 artisans, 149 laborers, and 34 merchants. In 1939, the J. pop. was 988.",18EX,,28.45,50.6,Pale,VOLODARSK VOHLINSKII,1411,Ziv,jg
2073,VTB_DRS_VLYN,-1951463,0505Vl1,Vitebsk,Drissa,Volynets,POP,1897,1897,1897,1897,The J. pop. was 602 (total 985) in 1897 and 457 in 1926. A kolkhoz founded in 1929 supported 11 J. families. The Germans arrived in early July 1941. The remaining 84 Jews were murdered in Feb. 1942.,18MX,,28.18333333,55.7,Pale,VOLYNETS,1412,Ziv,jg
2074,POD_NVU_VNKV,-1058294,3211Vn1,Podolia,Novaia Ushitsa,Vonkovtsy,community_founded,17XX,1800,1700,1750,"A J. community was founded in the 18th cent., reaching a pop. of 305 in 1784 and 1,768 (56% of the total) in 1897. In 1939, under the Soviets, the J. pop. was 1,745. The Germans captu",17EX,,27.23333333,49.03333333,Pale,VONKOVTSY,1412,Ziv,jg
2075,VRN_VRN_VRNZ,-3035173,0901Vr1,Voronezh,Voronezh,Voronezh,jews_arrived,18EX,1850,1800,1825,"Jews probably settled in the early 19th cent. In 1862, the J. pop. of the region was 337, including 245 in V. The J. pop. grew, reaching 1,708 (total 80,599) in 1897, after the railroad linked V. to the big cities. A",18EX,,39.16666667,51.66666667,Mainland Russia,VORONEZH,1413,Ziv,jg
2076,CRN_GLK_VRNZ,-1058836,4803Vr1,Chernigov,Glukhov,Voronezh,POP,1939,1939,1939,1939,"The J. pop. in 1939 was 96 (1% of the total). After the arrival of the Germans on 27 Aug. 1941, they murdered the Jews still there.",18LX,,33.46666667,51.76666667,Pale,VORONIZH,1413,Ziv,jg
2077,CRN_STR_VRNK,-3035275,4814Vr1,Chernigov,Starodub,Voronok,jews_arrived,18MX,1875,1850,1850,"Jews probably settled in the mid-19th cent. In 1897, their pop. was 371 (total 3,707), dropping in the Soviet period to 93 in 1926. Following the German occupation in Aug. 1941, 26 Jews were murdered.",18MX,,32.68333333,52.36666667,Pale,VORONOK,1413,Ziv,jg
2078,POD_BRT_VRNV,-1058858,3203Vr2,Podolia,Bratslav,Voronovitsa,jews_arrived,17LX,1800,1775,1775,"J. settlement commenced in the mid-18th cent., with the J. pop. growing to 115 in 1765 and 1,411 (total 3,013) in 1897. Most of the town's 72 self-employed artisans were Jews. In the 1930s, under the Soviets, when",17EX,,28.68333333,49.1,Pale,VORONOVITSA,1413,Ziv,jg
2079,EKT_SLV_LGNS,-1045160,1308Lg1,Ekaterinoslav,Slavianoserbsk,Lugansk,jews_arrived,18EX,1850,1800,1825,"Jews probably settled in the early 19th cent. and numbered 1,502 (total 20,404) in 1897. Three J. schools were open in 1910. In 1912, Y. Lerner, editor of the newspaper Ha-Perahim, w",18EX,,39.33333333,48.56666667,Mainland Russia,VOROSHILOVGRAD,1413,Ziv,jg
2080,POD_VNN_VRSH,-1058879,3204Vr1,Podolia,Vinnitsa,Voroshilovka,jews_arrived,16LX,1700,1675,1675,"Jews settled in the late 17th cent. and numbered 116 in 1765 and 1,592 (total 3,180) in 1897. A stone synagogue was erected in the mid-19th cent. After the civil war (1918-21), the J. pop. dropped, to 1,079 in 19",16LX,,28.33333333,49.05,Pale,VOROSHILOVKA,1413,Ziv,jg
2081,SMR_STV_STVR,-3011273,3607St1,Samara,Stavropol,Stavropol,jews_arrived,1830,1830,1830,1830,"Ashkenazi Jews first settled in the 1830s. In time, the categories of Jews permitted to settle were expanded (artisans in 1865, for example) and the J. pop. grew to",1830,,41.96666667,45.03333333,Mainland Russia,VOROSHILOVSK (I),1414,Ziv,jg
2082,LVL_VRR_VRR,-2626645,2104Vr1,Livland,Verro,Verro,community_founded,1860,1860,1860,1860,"Cantonists founded the community in the 1860s and established a synagogue and cemetery. The J. pop. numbered 176 in 1881 (total 2,697). During WWI, J. refugees from Riga and Courland arrived as well as around 250 J. soldiers from the Ru",1860,,27.01666667,57.83333333,Mainland Russia,VORU,1414,Ziv,jg
2083,KHR_ELZ_VZNS,-1059003,4704Vz1,Kherson,Elizavetgrad,Voznesensk,POP,1860,1860,1860,1860,"The J. pop. was 778 in 1860 and 5,931 (total 15,748) in 1897. Two government schools for J. children and a talmud torah were operating in 1909. A J. elementary school was open in the mid-1920s under the Soviets. The",1860,,31.33333333,47.55,Pale,VOZNESENSK,1414,Ziv,jg
2084,SML_VZM_VZM,-3036949,4003Vz1,Smolensk,Viazma,Viazma,jews_present,17XX,1800,1700,1750,"J. settlement apparently dates back to the 18th cent. A fire in 1882 burned down dozens of houses, most belonging to Jews. In 1897, the J. pop. was 504 (total 15,645). Permission to open a prayer house was granted in 19",17EX,,34.3,55.2,Mainland Russia,VYAZMA,1417,Ziv,jg
2085,KHR_KHR_KRN,-1059175,4701Kr3,Kherson,Kherson,Kronau,jews_arrived,1870,1870,1870,1870,"Jews probably joined the original German settlers of the village in the 1870s. In 1897, they numbered 139 (total 744). In early fall 1941, the Germans murdered the few remaining Jews.",1870,,33.53333333,47.48333333,Pale,VYSOKOPOLE,1419,Ziv,jg
2086,KVN_VLK_VZHN,-2620819,1702Vz1,Kovno,Vilkomir,Vizhuny,community_founded,16XX,1700,1600,1650,The J. community began here in the 17th cent. when a wooden synagogue was built. The J. pop. in 1897 was 445 (79% of the total). During WwI all of V.'s Jews were expelled to Russia's interior; most retur,16EX,,25.5,55.6,Pale,VYZUONOS,1419,Ziv,jg
2087,PRU_WST_BRSN,-534173,,Preussen,Wabrzezno,Briesen,community_present,1709,1709,1709,1709,"A community of 400 existed in 1709, growing to 589 (total 4,654) in 1885, with most engaged in trade. Emigration reduced the J. pop. to 92 in 1932. Those remaining in Sept. 1939 were expelled by the Germans to Genera",,,18.95,53.28333333,Prussia,WABZEZNO,1420,Shn,jg
2088,GLC_CRC_WDWC,-534197,,Galicia,Wadowice,Wadowice,community_founded,18LX,1900,1875,1875,Residence restrictions delayed the development of a J. community until the 1860s. The first settlers came from Austrian Silesia and brought with them what they considered enlightened and progressive ways as opposed to G,,,19.48333333,49.88333333,Galicia,WADOWICE,1420,Shn,jg
2089,PRU_PSN_WNGR,-534222,,Preussen,Wagrowiec,Wongrowitz,community_present,17LX,1800,1775,1775,"J. settlement was banned by the Church until the late 18th cent. The community grew in the 19th cent. under Prussian rule, maintaining a synagogue, an elementary school, and supplementary religious classes. In the latt",,,17.2,52.8,Prussia,WAGROWIEC,57,Shn,jg
